artist_id,primary_genre,supergenre,artist_image,artist_name,artist_popularity
3fwPbUnAOAhzd60TyDfE8t,italo disco,Unlisted,https://i.scdn.co/image/ab6761610000e5eb43e4dc6e373b8fa8e13600ff,Piano Fantasia,47
3g7CYgIAN21cwqiY48BY50,,Unlisted,https://i.scdn.co/image/005a986996e4f31b0a07f8459b612fd30f5c36e7,MGUN,2
3hZYcnuncZYCJzqO9pwpAK,drumstep,Unlisted,https://i.scdn.co/image/ab6761610000e5eb44012660746ab8527779032a,Shades,32
3hfYldW3pHuFSCiZz8qgdm,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebc0148769d1f3c500bc33e945,Acid Rezerver,0
3n085fYvqy1xgFEA0gjjFx,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb62a09f26b257dd997e76a3c8,Redkattseven,50
3o1cwVQfiDWafhYA02k13C,italian trap,Unlisted,https://i.scdn.co/image/ab6761610000e5eb21e6c818fa5506891944a779,Crookers,60
3oBqUqRBY1Ish0n1fHxeu2,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb51fa0b096d79ee790938451e,Lil Big Stack,47
3oYQrBzEQNpxnjWXP54B4n,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b27312db32f7e08a1bfb4ace303b,Brian D'Arcy James,50
3p2pMpzDerhMR4w2xZyHWg,dark r&b,Unlisted,https://i.scdn.co/image/ab6761610000e5eb268f79a38ef7bf37e0531f0a,Rosenfeld,54
3pBRcbWKXI0PmYQ42GxPCk,traditional music,Unlisted,https://i.scdn.co/image/ab67616d0000b273d4626a41ee23bdb49d89d56b,The Jewish Starlight Orchestra,39
3qFOpjNiYRuQNVl564TGgO,cold wave,Unlisted,https://i.scdn.co/image/83c9c0c7760102db046aa736b512c5d6212abf1d,Tropic of Cancer,21
3rIlgkqfgreQxyLrXR2Sln,,Unlisted,https://i.scdn.co/image/ab67616d0000b2738d5423997a392eac6d91aabd,S.O.L Collective,0
3t7V2omc5R2ODZswIwcmFJ,noise music,Unlisted,https://i.scdn.co/image/ab67616d0000b2736cbba6dd7c96ba54a3d1e0bf,Hysteresis,1
3xVI0gIpNppHLMNwe0Pq1b,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebb8651c8b9128236e0fe50542,Moon Balloon,3
40HeNm05FEAxGx8gUOV4my,cold wave,Unlisted,https://i.scdn.co/image/ab6761610000e5eb70ba7ff772c3fd90f848450b,The Soft Moon,38
43qPWPlDL5noyuCJKPKm6N,drumstep,Unlisted,https://i.scdn.co/image/ab6761610000e5eb3f140d494bf31bc4659cc021,Deft,24
4457ZLpmT5sl16BBe21J6E,,Unlisted,,Esther Philips,0
45q77VMb6x9mgH5dAMLDJp,,Unlisted,https://i.scdn.co/image/ab67616d0000b273d73f6d46da36268a7577072b,Sainkho Namtchylak,34
4CSwaQor1zOIE81NFCWHTD,traditional music,Unlisted,https://i.scdn.co/image/ab67616d0000b27349f053f35bf54f37f59099ba,Boua Xou Mua,1
4D7jbXC2Jdd9DXG5uZYCCr,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b273355b62b411e70f697aea7e9c,Annalee,42
4EJP6Qhk6l18LumCcpEfLw,musicals,Unlisted,https://i.scdn.co/image/2f27b88be41ed8e21e7db0cf192385c14736f8a0,Eddie Redmayne,50
4GBe6ctpZMwMbaRb9KZrNU,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b273c7f57456a7c701d66cf457fe,Jerry Herman,41
4GGQ9sWnfMReWopmoSIJvy,,Unlisted,https://i.scdn.co/image/ab67616d0000b27313cd13724248af0e7ae906b0,AVID All Stars,10
4GNC7GD6oZMSxPGyXy4MNB,soft pop,Unlisted,https://i.scdn.co/image/ab6761610000e5ebdc9e707b0d0e591e08d3f549,Lewis Capaldi,83
4HYbhQ5pU0nd3LIQmCXfgy,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb52dab6e726b031affb9a00f3,Toby Corton & His Band By Chance,0
4HjcH8bqJm9TIwHGhvRIC8,,Unlisted,https://i.scdn.co/image/ab67616d0000b273f44936412fdc328fae02b2f6,The Cockney Bar Singers,16
4L7TL4CnvDR3iZQuVy6ESm,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b273bd8ebafdbc2ea4e2461a5d29,John Tartaglia,40
4LLrhUqUv2Mi1NhHz0pjXd,french rap,Unlisted,https://i.scdn.co/image/ab6761610000e5ebe27b9b3b6f3838a470c08b92,Le Motel,43
4NZdYuSlqlg56KtQCeTb5W,,Unlisted,,Kid Ory's Sunshine Band,2
4PpmBoqphQusNFsxuVKb6j,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebee0a8f7e1d62e21b3b61a066,Paula Abdul,56
4Pq4q4prafRtMOXeSImXJC,,Unlisted,,New Orleans Rhythm Kings as Friars Society Orchestra,0
4R073T3AVJKqAsbzLmLW9u,cold wave,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd7afb37c9883b8ce16447779,John Maus,54
4SqRQprhiFuELVUXfe3Lct,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd6c6d613e9cb416e4f642fb2,Frisky & Mannish,0
4T795JhhCZMWM01DLcX98p,variété française,Unlisted,https://i.scdn.co/image/ab6761610000e5eb080aefa65a57d165c90923da,Michel Delpech,53
4To1Px6Ab8Q3z9C3L49dY5,,Unlisted,,Sleepcaster,0
4UZQ7BPQqC9Kg2iqvbH2x4,,Unlisted,,Stanley Kubrick — A Clockwork Orange,18
4YIP5hX9ZJdXyC1yD69MWD,,Unlisted,,N.Y House'n Authroity,7
4YeITwoqeIks45gELm488B,edm trap,Unlisted,https://i.scdn.co/image/ab6761610000e5eb79176580686fbef816dff21b,NOIXES,47
4ZVlnsWbTKXoTcP2CbGHZ6,laïko,Unlisted,https://i.scdn.co/image/ab67616d0000b273b6f3a96e6603a64ff61dc9e5,Litsa Diamanti,38
4Zf0pLGYwNB86Y97kisvkn,musicals,Unlisted,https://i.scdn.co/image/e9751ab643f1700814009306255b9df1b312284a,Debbie Reynolds,41
4cHdzQMvESi5fSYStocJQT,musicals,Unlisted,https://i.scdn.co/image/ab67616d0000b2731828473d593f22288c795e5c,Annaleigh Ashford,48
4dpARuHxo51G3z768sgnrY,soft pop,Unlisted,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,Adele,87
4fOmK4wC7JC2WxlXYEJEAb,,Unlisted,,Adam Mcfarlane,0
4hKkEHkaqCsyxNxXEsszVH,musicals,Unlisted,https://i.scdn.co/image/05b40ccc7a84868fe05d774aac684c24565cec7d,John Travolta,68
4iVvG04w9XBch3kxXWMuxb,laïko,Unlisted,https://i.scdn.co/image/ab6761610000e5eb766c8ac41ce531fb70d959c2,Bouzouki Kings,44
4jX0r7SundGTjmwVqnnWMh,,Unlisted,https://i.scdn.co/image/ab67616d0000b273b9c4a6eab9a7fe0e831d3cdf,Global Sound System,7
4jm59PnyzdzUkYGJ4bCyPQ,indie dance,Unlisted,https://i.scdn.co/image/ab6761610000e5eb50cf8182ee46ac15b792805c,Margot,12
4llklDtTTyMYMY2LfFOkTI,italian singer-songwriter,Unlisted,https://i.scdn.co/image/ab6761610000e5eb5ad2b161e1a68bc601e293ee,Domenico Modugno,53
4oqx9aQJ91bDVitBTieoTX,,Unlisted,,Christoph Schulz,0
4qczpAvtGm4OU2Jz2cXPWq,ethiopian jazz,Unlisted,https://i.scdn.co/image/ab67616d0000b2732808aaa3934b83d359a6bf22,Salah Ragab,24
4rzx4iwzF4sCJns8pelK55,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd55dd652de89dff86527908d,James Ellis Ford,5
4tMMHQ58Jn6IvUATulcNcw,,Unlisted,https://i.scdn.co/image/ab67616d0000b2730ece4c3f9bf2f6c1efdb8dc0,Lamonde,0
4vOWGtkwkFHPi4091LuTtk,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebdae83a9b04afb30ded292487,Phenam,1
4xlJMRtnHXK4exbkB1eA10,,Unlisted,,Soulwax feat. Nancy Whang,0
4ypyToB94tFkw2BxF96ZlM,norsk rock,Unlisted,https://i.scdn.co/image/ab67616d0000b2736b7c1b835b8034b404cfeb3e,Folque,21
4zxH2Yu5AvPNRdEDBz120D,variété française,Unlisted,https://i.scdn.co/image/ab6761610000e5ebe801b633722698f9387da9be,Véronique Sanson,55
530BQdnWKWSFYjg8SKUGbN,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd6de2b336aa54b1b50beb0fe,Smoothe Sounds,54
54mELlas7xPj7gnCCvB1KQ,,Unlisted,https://i.scdn.co/image/ab67616d0000b27365c153d4137e3e7eb6ac82cf,Rachel Eddy & Kristian Herner,2
55DHRcQ9oxUu76VNuQz48P,musicals,Unlisted,https://i.scdn.co/image/60aaf344ed818bb4a670f1039bc9f57c57b1f55e,Chita Rivera,27
58QNei6HY9fAmKKUeTOneM,edm trap,Unlisted,https://i.scdn.co/image/ab6761610000e5eb08000357f3ed3be4ac10514e,Tenka,21
5AezOTggHnFTiQ5AiowFBf,indie dance,Unlisted,https://i.scdn.co/image/ab6761610000e5eb6fc1689b347cfd84a7b8d1e3,Musumeci,37
5BJ7GXyi2tVyoKMQM7cSpM,laïko,Unlisted,https://i.scdn.co/image/ab67616d0000b273f949bbb05b4d6752c00530d8,Stelios Kazantzidis,52
5DaXk2jDrc8Ohsj4oVXR4B,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb8a0a85f89fb9cb777a755834,Soundiescape,50
5ESobCkc6JI4tIMxQttqeg,classic blues,Unlisted,https://i.scdn.co/image/5aaabae6a8e5d353ca8ac6b5cc6adfc91c2c5a5e,Bessie Smith,40
5F1aoppMtU3OMiltO8ymJ2,musicals,Unlisted,https://i.scdn.co/image/e8f69e48f7ae80c6247fda3bf03d6155ae0d7282,Hugh Jackman,70
5IitSBtyiWJjnk6U0jPxut,ethiopian jazz,Unlisted,https://i.scdn.co/image/ab6761610000e5eb5053dce29ce4bb5844da9522,Lloyd Miller,26
5MeE1hQUFjZwFUAwcaRHgu,,Unlisted,,Willis Proctor & the Georgia Sea Island Singers,0
5NU6tiaELL4UovbZipxzYt,,Unlisted,,Romy B,0
5PSWc8Y94zFsAtZlTe7ipI,christian country,Unlisted,https://i.scdn.co/image/cb80bd63d8d6d986cc66292affea75e8bc07cd2f,The Statler Brothers,51
5RZjpmuD14JKXvB8Ry1G1u,musicals,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4b66865eed5805ea38b398b4,Amanda Seyfried,68
5Rdhduu4Zo7gs9FOt6YKbo,,Unlisted,https://i.scdn.co/image/ab67616d0000b2731c42b93f217c02977ae4c5d0,I'm Blue,32
5RdqZVi36tpDPYNPw8jJbO,musicals,Unlisted,https://i.scdn.co/image/8547161467c9a6761aa69c65700a23db8f88a946,Julie Andrews,60
5UCLo0DwCef9lexQS5bzhb,musicals,Unlisted,https://i.scdn.co/image/ab6761610000e5eba88259eeccace46f252b858b,Orfeh,39
5VCklB2cFK3ofZIMkkDhyW,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb0c67ece7a873b3947461b6ed,Ailsa Tully,10
5VW8qxbvOtQ1PHJGRWAL5Z,,Unlisted,https://i.scdn.co/image/ab67616d0000b273c5b2a9ef8f6d0098f6d96685,Spark Rocket,33
5ZWo0P6lqFeoDeoN0okPEL,,Unlisted,https://i.scdn.co/image/ab67616d0000b2733a24bafd88e6da4b7fc33a43,James Laco,0
5a8Y06JGE6jIOgBwCs7RKo,,Unlisted,https://i.scdn.co/image/ab67616d0000b273df76f301ab93403e963f9260,RHYS BIBI,0
5bcg41eahXhsa30vaMvv0r,,Unlisted,https://i.scdn.co/image/ab6761610000e5eba8d2209a8862b739d258a630,Sex Week,31
5belphwHC49z9vB7pXjcux,chinese rock,Unlisted,https://i.scdn.co/image/0a349803338ccb2b3f5156a0b8bde1b79fcae6a9,Head Technician,2
5bnNgwp3nooah9yHAHsnR4,musicals,Unlisted,https://i.scdn.co/image/ab6761610000e5eb56122713b3043100a0cd2d6a,Jason Donovan,47
5exO2eW84QucBhrRhcK76x,native american music,Unlisted,https://i.scdn.co/image/ab6761610000e5eb76bf720220b09ebcf3004d80,Buffy Sainte-Marie,41
5fNpYM94eu7714oNfE7C0c,,Unlisted,,Kay Hak,0
5fu3Po5z59bTfUgbcaE0ay,christian country,Unlisted,https://i.scdn.co/image/ab6761610000e5ebce1ecaf8f294bc02b928c906,The Cox Family,39
5klp9VmF0Os0ytBwXBy8Tf,,Unlisted,,Lindiwe Mkhize,41
5l4nhyz8876RhgE2d18h65,italian singer-songwriter,Unlisted,https://i.scdn.co/image/ab6761610000e5eb6236b31052ab6d32689cd143,Vasco Rossi,69
5lCzzDFBEMShuche7yTo4H,,Unlisted,,Run by Electrodes,0
5m7wCUhYhBh7A3A3YMxrbt,musicals,Unlisted,https://i.scdn.co/image/ab6772690000c46c2e33b2585d62f51ab9df74e7,Queen Latifah,55
5maTHDye2JCsggBTXFnDB4,,Unlisted,,ferlin debrah,0
5r8m3GwWfD0PaqEIGwLUqm,,Unlisted,,Earsley Young,1
5rCZAG988apcbAcSyNhEKI,,Unlisted,,Mahna Mahna and The Two Snowths,35
5tbEjgs7Twqh89pq5Ef161,space music,Unlisted,https://i.scdn.co/image/ab6761610000e5ebd1839e6d4841fd63383aab19,Hakobune,31
5ydFZ5oZLBnFy6WLQ4QKA6,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4f8b03aafe4091da3c9e8e87,Superheart,27
5zaaSq5kBeam20iRoCahMj,,Unlisted,https://i.scdn.co/image/ab67616d0000b2738b854c715cb12734db2e496e,Grey Area 03,0
5zgSa1p65tKQvIEAKqwlPg,,Unlisted,https://i.scdn.co/image/ab67616d0000b2736f6b3250666915a7e7713be6,Sir Harry Lauder,14
61jFUXqoInk5vf2Hgh5cC6,,Unlisted,https://i.scdn.co/image/ab67616d0000b2735692a4581634c074f979fff0,Jubilee Years,0
628K1eY2Nq24SbQE5q92VY,orchestral,Unlisted,https://i.scdn.co/image/ab6761610000e5ebff2eae7fe220a4c4c2cc0ac3,Victor Silvester,35
63Ak1sAwkeayps8R3N3JJu,,Unlisted,https://i.scdn.co/image/ab67616d0000b273949f1e297569a6dd1d601eee,Italian Traditional bagpipe musicians,0
65WhCsfprtD04AHPxN7FO6,,Unlisted,,Teams vs. Star Slinger,0
66tdbpspqaHM1cPkBTC0WU,musicals,Unlisted,,25th Annual Putnam County Spelling Bee Original Cast,41
67Qz4pUaFSBwVrv9Ds8Dzj,,Unlisted,,Cathaysia,0
67znT4w9oHh5dpk4WAHVCM,,Unlisted,,The Dice Man,0
699OTQXzgjhIYAHMy9RyPD,rage rap,Unlisted,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a,Playboi Carti,90
6CLayzfExGy0fSn5IT0aX4,uk r&b,Unlisted,https://i.scdn.co/image/ab6761610000e5eb1f618c021f274f1e2facac22,A2,40
6FhgYlYyt9GFpcnS13nA4C,edm trap,Unlisted,https://i.scdn.co/image/ab6761610000e5eb7cb3dd580df3e30db757e748,Sdms,37
6FlxhoUGATC40TALMesaFM,italian singer-songwriter,Unlisted,https://i.scdn.co/image/ab6761610000e5eb1618cd11a9515e175a83ea4e,Vinicio Capossela,49
6FyQbvzBZlMmCliciKIufF,musicals,Unlisted,,Christopher J. Hanke,14
6G39Gakqv1r26pZzijSWti,christian country,Unlisted,https://i.scdn.co/image/2b1c6d4461977f2bca2f51fce53cf1aab6708b1c,George Hamilton IV,35
6HVKYA2Sps9WekIhqnfKe4,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb4143c727eb261d170698aba0,Marshall Chipped,0
6HxyfGirXSxH1uD6GiFiDn,cold wave,Unlisted,https://i.scdn.co/image/ab67616d0000b273cb7dad2c4153b33b44ab9f13,Elisa Waut,18
6IFtN53KWskqBgrW1Adf7X,cold wave,Unlisted,https://i.scdn.co/image/ab6761610000e5eb226f48f36aac50a72f526ff7,Blind Delon,27
6MmRTVIPIe35OsFqWgRKQJ,variété française,Unlisted,https://i.scdn.co/image/ab6761610000e5eb33df1c67b32ef77374d46621,Christophe,53
6MrXYlcl32SK12YxMWJWte,italo disco,Unlisted,https://i.scdn.co/image/ab67616d0000b2737154f1f4db22dfdd83996355,Magazine 60,39
6Nii4K84ZzBZS8X2MP8c9t,cold wave,Unlisted,https://i.scdn.co/image/ab6761610000e5eb8cdcb891fdaf8bf5cd6001c9,Black Marble,44
6R1EIgNzO0hKVOTOXJjjP2,space music,Unlisted,https://i.scdn.co/image/ab6761610000e5eb84a2468b6ed788500b04929d,High Skies,12
6Xfb61LiBt1zevrkP7TJlh,,Unlisted,,Arthel Lane Watson,17
