artist_id,primary_genre,supergenre,artist_image,artist_name,artist_popularity
0jiF8voCldfvNjfCEr6JDF,hard bop,Jazz,https://i.scdn.co/image/ab67616d0000b273a6d084480319baec24f50a7c,Shelly Manne and His Men,18
0jkK3K1ATFFHofEWjd2i00,indie folk,Folk/Acoustic,https://i.scdn.co/image/ab6761610000e5eb343e91bef83fb1517d860861,Laura Veirs,42
0jqAuEG6UF44ZlWAMtevH8,jazz rap,Hip Hop/Rap,https://i.scdn.co/image/ab6761610000e5eb5d6bfb6407661ab1d1e9a736,SkyBlew,32
0jw9RWBCP3zs82b9GIHvnJ,"Folk, World, & Country",Folk/Acoustic,https://i.scdn.co/image/ab6761610000e5ebecc3db38661e1e2def1957fb,Owen Kennedy,7
0jyH4jtanxaysaxwDVhR6f,idm,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5eb1ed86d546fe765c075b84f90,Seefeel,32
0jyyByk1ca4r8gaqMYVPUI,nu jazz,Jazz,https://i.scdn.co/image/ab6761610000e5eba460c311ef95d8efd8251c86,Dzihan & Kamien,41
0k17h0D3J5VfsdmQ1iZtE9,progressive rock,Rock,https://i.scdn.co/image/ab6761610000e5eb97885ce689d644c91dfba05c,Pink Floyd,83
0k5KeG8St6LiePh5blOwwl,,Unlisted,https://i.scdn.co/image/ab6761610000e5ebadcc9033f2f9ce2326880a6d,Workout Music Tv,57
0k7JGk03ntbFvfURT2hWmu,neo-psychedelic,Rock,https://i.scdn.co/image/ab6761610000e5eb21d720a86d50d758bc856864,Gold Celeste,31
0k7JerPSj4tpf6p7UMF0Yo,happy hardcore,Garage & Breaks,https://i.scdn.co/image/ab6761610000e5eb533877c047487c8501410e31,Mellow Trax,32
0kEfub5RzlZOB2zGomqVSU,spoken word,Novelty/Spoken Word,https://i.scdn.co/image/68e093d4aec6cc8f0d00dbec6d441364c5a3b3b6,Gil Scott-Heron,51
0kXQyMSf8au9PYtga3jIta,anatolian rock,Rock,https://i.scdn.co/image/ab67616d0000b273f802ae839905d914648bdf97,Akbaba İkilisi,30
0kbYTNQb4Pb1rPbbaF0pT4,jazz,Jazz,https://i.scdn.co/image/423e826b3c1b23930a255d7cbc2daf733f795507,Miles Davis,66
0khLXts50OJxtR5eNOEjnj,Electronic,House & EDM,https://i.scdn.co/image/ab6761610000e5eb85ac311d8d687364505bda8c,A Mountain Of One,14
0kuEP1E9k3WBEwMKwEmp9u,Pop,Pop,https://i.scdn.co/image/b09f364edaa45845f99d754de30a36183a797d2f,Willa Ford,37
0kubuLkzJufVBMoZCC5v2T,jungle,Bass Music,https://i.scdn.co/image/ab6761610000e5eb0b49c7b08c65548fbdc41450,Gremlinz,16
0l3luM3co3Jzh8QgBmKOgr,acid house,House & EDM,https://i.scdn.co/image/ab6761610000e5ebbe12f1e7e4bb56aff21184ae,S-File,3
0lFDQOEK5OwsyPXb1aWJzY,lullaby,Novelty/Spoken Word,https://i.scdn.co/image/ab6761610000e5ebfe5fe89a93c9592b4c85d6f5,Little Baby Bum Nursery Rhyme Friends,62
0lJlKQvuM2Sd9DPPyUXcHg,Rock,Rock,https://i.scdn.co/image/ab6761610000e5eb2ebb0ae40f1aa370bbacf74d,Sixpence None The Richer,70
0lNyZW9RoxjrrsD4wOJPmZ,miami bass,Hip Hop/Rap,,MC Chaszy Chess,15
0lOCqoXWdPaVWhnryP66pC,,Unlisted,https://i.scdn.co/image/ab67616d0000b2730126eb9deca37ca8aa6fc482,Tainted Flavor,26
0lRXEutklZUeNdWIJA1NI0,jazz fusion,Jazz,https://i.scdn.co/image/ab6761610000e5eb7a03f8c415369d27df255ea8,CASIOPEA,56
0lYoJnsYMVaAitj1pZVqER,neoclassical,Classical/Orchestral,https://i.scdn.co/image/ab6761610000e5ebe7b5e36c5b75adc0b1070ddb,Ben Lukas Boysen,40
0lZoBs4Pzo7R89JM9lxwoT,new wave,Pop,https://i.scdn.co/image/ab6761610000e5eb873c478913e5a70527b9442a,Duran Duran,75
0ldU0QJm31y0d6f57R1G2A,jazz,Jazz,https://i.scdn.co/image/ab67616d0000b273947b5cc535d76394a2d98e37,Oscar Peterson Trio,61
0liG9qD19eWrt5Ur4cnsYd,idm,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5ebbd26c5fd019d4277d6437efb,Murcof,41
0lsuCH8qG9UM8BihdL1Vsc,reggae,Reggae/Caribbean,https://i.scdn.co/image/ab67616d0000b273b70177f2e48ed0bcfdcb85e3,10 Ft. Ganja Plant,52
0m5FakHKCQdA7UN0PIzMcL,lo-fi indie,Alternative/Indie,https://i.scdn.co/image/ab6761610000e5eb4a0ff79c4f265a74b3037b22,Current Joys,73
0mL6LBSQ4bHe6hWq90KzHL,noise rock,Alternative/Indie,https://i.scdn.co/image/ab6761610000e5ebcf5cc6186d2dc575e8591db0,Tropical Fuck Storm,42
0mMCjSZUnt7dQBzZdCd2ez,techno,Techno & Trance,https://i.scdn.co/image/ab6761610000e5eb4c4c132064e9265295fb3f23,Ø [Phase],26
0mO8aKj6nYryzzlEdPYAPb,rocksteady,Reggae/Caribbean,https://i.scdn.co/image/ab67616d0000b273853ddebd9613f2d9094bf6a7,Hopeton Lewis,39
0mOPHkTHaD6cFTMODNBxA3,art pop,Pop,https://i.scdn.co/image/ab6761610000e5eb8e80f5ac713bf072fa6b57d7,Colleen,34
0mOdLsbUeEcEy7ADN3Hhuf,sea shanties,Folk/Acoustic,https://i.scdn.co/image/ab67616d0000b27321db8aeaaa35715d8945e12b,Seamus Kennedy,34
0mbhGA9S4pADQEqouZqqgL,"Folk, World, & Country",Other,https://i.scdn.co/image/ab6761610000e5eb173452262db6699f636e47ed,Makadem,28
0mgNs8G47LhbfqgsQhueOv,jungle,Bass Music,https://i.scdn.co/image/ab6761610000e5eb3d2de9aad077fb0976dc7552,Paradox,22
0mvTBNG2hAuAEzUVgTYpQ2,musicals,Unlisted,,Charmian Carr,55
0mwCI9ZfHyOj3ENpFd6AEn,vaporwave,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5eb8676e91974c311da24b6857b,Software,29
0n2Uel3CvQrmMsYLEfpO3s,progressive rock,Rock,https://i.scdn.co/image/ab6761610000e5eb59e9b08f55cfee2a1db2bb68,Nektar,35
0nCiidE5GgDrc5kWN3NZgZ,progressive rock,Rock,https://i.scdn.co/image/492cf7afbe3a7be6d6d2bda5c71a52e3cc1c9d3d,"Emerson, Lake & Palmer",57
0nCxyI85p7XgWv2LLv4S9d,jungle,Bass Music,https://i.scdn.co/image/ab6761610000e5eb44c507f8cc57e4b015d55d18,Remarc,29
0nDmZLauRLC10NNsANfGfG,free jazz,Jazz,https://i.scdn.co/image/ab67616d0000b273b29ef87b688f10bd6ba439f8,Philip Cohran & The Artistic Heritage Ensemble,7
0nEbx8lIbqkO08rKkXqQ05,dub techno,Techno & Trance,https://i.scdn.co/image/ab6761610000e5eb075940b67f3c50fb30a4a02d,Ghost Dubs,21
0nGxKkhmIzyu6bvuXrko1e,roots reggae,Reggae/Caribbean,https://i.scdn.co/image/ab67616d0000b273fd06f36445d716e501ec4836,The Congos,51
0nIyPY7J7G68WgQEOLHn0x,musicals,Unlisted,https://i.scdn.co/image/09f4a0a499359540e40075f8e912d7c3e94bc4a6,Anne Hathaway,57
0nJUwPwC9Ti4vvuJ0q3MfT,americana,Country/Americana,https://i.scdn.co/image/ab6761610000e5ebf109851845669becdc5c63f6,John Prine,61
0nL6RHsmidBNjoWyebETcq,neo-psychedelic,Rock,https://i.scdn.co/image/ab6761610000e5eb4f4a8460325057373e364fff,Tracy Bryant,36
0nbaBQTlGxUPLQ07N7onwv,punk,Punk/Hardcore,https://i.scdn.co/image/b18e47b71d8f4a6793c1bccc7c185a01491aa4dc,The Rezillos,35
0nd3tsqHVtnAWBCQgwtbIz,folk,Folk/Acoustic,https://i.scdn.co/image/ab6761610000e5eb128c676eef7371d484a26161,The Brothers Four,42
0nfZWqBgezQiLDMwWUXaIV,breakbeat,Garage & Breaks,https://i.scdn.co/image/ab6761610000e5eb446ade7b8900d8a62d7f192e,No Moon,23
0ngUeF0DGpYmPec80MqSi1,Electronic,House & EDM,https://i.scdn.co/image/ab6761610000e5eb0aab112c87bbb2d36760423a,Against All Logic,39
0njtZIwcRIzBAQ67zuakkt,psytrance,Techno & Trance,https://i.scdn.co/image/ab67616d0000b273af43572de2eebcceac4a8104,Dark Elf,16
0nsvXkulEsEPAPp01sVfHg,electro,House & EDM,https://i.scdn.co/image/ab67616d0000b273dce576b25a9e7c1598f1aced,Koova,2
0nwTtqff9SoWoTnTFeZ7YA,slowcore,Alternative/Indie,https://i.scdn.co/image/ab6761610000e5eb738f6a6bff1b3abeb7623761,caroline,41
0oBsnAC3fzYkTHF3bkfNx6,indie soul,R&B/Soul,https://i.scdn.co/image/ab6761610000e5ebb658dcfdfcaf59488eabcdc2,Phony Ppl,46
0oGnYXdjbDTggEWk0ckmQU,lo-fi house,House & EDM,https://i.scdn.co/image/ab67616d0000b2736f77b5ba6839d48e46c21cf9,Andy Hart,28
0oGo1uX2IixGBLb3fsiVnK,christmas,Jazz,https://i.scdn.co/image/ab67616d0000b27349685d9fd0189d8f96b452f5,Alma Cogan,31
0oGtixfxP0ukNPM6KVuwC1,ambient,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5eb6acc368197027e3ad90fcc1f,Lucy Liyou,19
0oKYiTD5CdNbrofRvM1dIr,free jazz,Jazz,https://i.scdn.co/image/ab6772690000c46c90d0d182686f9edf27d1b2a5,Alice Coltrane,47
0oNXlOzdoVyXFp4etijOIn,,Unlisted,https://i.scdn.co/image/ab67616d0000b273909bdf93035013876e8ef60e,Reggie Bonds,1
0oOmVBBL9JieZXycYfjZXT,Rock,Rock,https://i.scdn.co/image/07e83b90b8529b9e6a5207c551e9ae9d88229d48,Phil Everly,26
0oSGxfWSnnOXhD2fKuz2Gy,glam rock,Rock,https://i.scdn.co/image/ab6761610000e5ebb78f77c5583ae99472dd4a49,David Bowie,80
0oi7g8NUnlLh5tJvg2y5e3,roots rock,Rock,https://i.scdn.co/image/0612393d6f3450fff4af1f4d44ff8bb80e0b3105,Crazy Horse,60
0oj4QK4zH3lghS2Oa418zZ,jazz house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb31b82717058a1f33db4b6a58,Loure,44
0otAqZw8htTsGHfqR491Yh,post-punk,Rock,https://i.scdn.co/image/ab6761610000e5ebd7ed2b8a32803d4e16cd7264,Sleaford Mods,49
0ow3Ac8tlahUoDVXbRuaRy,christian country,Unlisted,https://i.scdn.co/image/ab6772690000c46c6a62b3ed4a66784c09ee2e8d,Jimmie Davis,24
0p4HbDx1JTF3QLaBznAOrU,Electronic,House & EDM,https://i.scdn.co/image/ab6761610000e5ebde9c486a8daa85da76086fe0,Colouring,42
0p4nmQO2msCgU4IF37Wi3j,Rock,Rock,https://i.scdn.co/image/ab6761610000e5ebcea575e8c9519d4367984256,Avril Lavigne,79
0p5J6Pid4QK3jg9jTjduFK,uk funky,Bass Music,https://i.scdn.co/image/ab67616d0000b2734600f9d2ed1e4638685ecbd1,Joe,10
0pBnxeB4QkiESiPVV4riPQ,nu jazz,Jazz,https://i.scdn.co/image/ab67616d0000b27372bdda902335df78aed06f97,Lord,21
0pEvcNZLkhdc4zPMpWllPL,electroclash,House & EDM,https://i.scdn.co/image/ab6761610000e5ebff6029a60ff0bb873fdd0b5f,I-Robots,12
0pURdJtqEp2EZz5L1LIYhy,jungle,Bass Music,https://i.scdn.co/image/ab6761610000e5eb13dd107d78279c7bd504436d,Mantra,29
0pkLgeB9j465x1QB2kRoy4,Electronic,House & EDM,https://i.scdn.co/image/ab6761610000e5ebed5bc85edadb50962f7cb04a,HAAi,49
0pldXaMyJUzrlzYn7uXped,Rock,Rock,https://i.scdn.co/image/ab67616d0000b273cbac2cec47683e2338a055eb,KnightsBridge,37
0pqGj6vO9YHsXuZmaJaP2Y,surf rock,Rock,https://i.scdn.co/image/d942ea459d3ec957eaf3ddcb427fa33b6dd7a337,Jan & Dean,42
0pvLXdsgWnpJClomaQ41JQ,gnawa,World/Traditional,https://i.scdn.co/image/ab6761610000e5eb69ad83408c7319e23876d564,Mahmoud Guinia,26
0q2WkTHTEczNf8wNq6MBRk,lo-fi house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb3361a6b6a598d3a33ad58757,Khotin,35
0q9kpdDkEA3H17gcRMjgVS,blues,Blues,https://i.scdn.co/image/ab67616d0000b273d20567ecbd3379703430927e,Elmore James,46
0qB0cTENhSUc0feov5qbg0,alternative metal,Metal,https://i.scdn.co/image/ab6761610000e5eb0396ad8f9d256e9c62c6a030,Helmet,54
0qGFARKf4pfodYjZbj5N4v,boogie-woogie,Jazz,https://i.scdn.co/image/ab67616d0000b27318c516f01f1a27ae7ab3dd12,Ella Mae Morse,34
0qGPycvPHafmEPTOm4M7Tu,garage rock,Rock,https://i.scdn.co/image/ab6761610000e5ebdc364b793c9e250dde036899,DZ Deathrays,37
0qIXXh38Do2fvBqiUjiHbm,children's music,Novelty/Spoken Word,https://i.scdn.co/image/ab6761610000e5eb35a20cc8b2758ad61efd8ac1,The Learning Station,51
0qLNsNKm8bQcMoRFkR8Hmh,britpop,Rock,https://i.scdn.co/image/ab6761610000e5eb9bb3756f2ee29fae00557129,James,63
0qZlB7IX5lWPhlxsayt31p,ranchera,Latin,https://i.scdn.co/image/ab6761610000e5ebd1ecfe99d596874a6688d548,Lola Beltrán,54
0qa4GMXrmylKemymbElIwq,Rock,Rock,https://i.scdn.co/image/e401e7cde4be63ef9b45f57664661f1bd752915c,Jump5,41
0qc65RJ8CVXpvxOAOvPLzV,free jazz,Jazz,https://i.scdn.co/image/ab6772690000c46c8d74ad0ee4fd0faf415c3667,James Brandon Lewis Trio,1
0qlhpgr87PEG89Jd5iRpxe,choral,Classical/Orchestral,https://i.scdn.co/image/ab6761610000e5eb26ac0dfe2c24cac0aa36890f,John Rutter,59
0qqGnmHBX2yVvCITRAvuRD,bluegrass,Country/Americana,https://i.scdn.co/image/915f0df6337f9d65b58cf00f44af14d140a526fc,The Stanley Brothers,42
0qsb6mnN5e7ut4axY4wofX,Jazz,Jazz,https://i.scdn.co/image/ab6761610000e5eb08e428f65a5656cfebb39ff9,Noel Coward,34
0qt6QSruHshcWT9QOzyfZp,slowcore,Alternative/Indie,https://i.scdn.co/image/b8edf3604d4eb99b644b4e16a08e7f3a047e8655,Mark Kozelek,35
0qu422H5MOoQxGjd4IzHbS,Rock,Rock,https://i.scdn.co/image/ab6761610000e5eb10afe006fe4c3309711f1966,Yves Tumor,56
0qv1thknD9ItYc1pzAnA2X,Stage & Screen,Soundtrack/Instrumental,https://i.scdn.co/image/ab6761610000e5eb670064d9dc044de62950e181,Oli Julian,32
0qzzGu8qpbXYpzgV52wOFT,ambient folk,Folk/Acoustic,https://i.scdn.co/image/ab6761610000e5ebc6f8c3e1e5db20e02a26bcf2,Bibio,54
0r6tT33WWnzFbh3QrK4LQV,electroclash,House & EDM,https://i.scdn.co/image/ab67616d0000b2731e2225e636862682be5d496f,Fat Truckers,3
0rESpKEusFHxhW59MIf7eM,country rock,Country/Americana,https://i.scdn.co/image/ab67616d0000b27353ba02e4c3b1b6a297002afa,The Flying Burrito Brothers,42
0rH93aHDYyJfMAcPB9OKus,neo-psychedelic,Rock,https://i.scdn.co/image/ab6761610000e5ebb587f5f89634d16b93784bc8,The Murlocs,28
0rMjC98w4mx0XqSsBt3Vfw,Electronic,House & EDM,https://i.scdn.co/image/ab67616d0000b273811b4fffadb7da710a833ea3,SPAZA,10
0rZ5F43lMX3mdce3O0uRmu,indie dance,Unlisted,https://i.scdn.co/image/ab6761610000e5ebaf21eae4655aef7a3b573754,DJ Evan,3
0rn3RFLx0xYCsXfx2CMq4u,Electronic,House & EDM,https://i.scdn.co/image/ab67616d0000b273196facd8ab1b5a30e9178d01,DJ Nexus,1
0rnKlPis7AQgoIe2NEVWa5,tech house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb85427958094d8b01036a1c83,Technasia,38
0roWUeP7Ac4yK4VN6L2gF4,classical,Classical/Orchestral,https://i.scdn.co/image/48200a929742e954caa5552179de10478d10753a,Gioachino Rossini,57
0romFcKJdf5jOe6S8row0Q,drone,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6772690000c46c41e746be073509a45f93488e,Ian William Craig,17
0rpMdBzQXf7aYRnu5fDBJy,folk punk,Punk/Hardcore,https://i.scdn.co/image/ab6761610000e5ebb3c3b161756ef6f9c9afef38,Violent Femmes,60
0rpos3tdyyc5uoxMM8Ptg9,northern soul,R&B/Soul,https://i.scdn.co/image/ab67616d0000b2734ed778dc6084974ce3023c6b,Tune Robbers,20
0s0rOb0gT2S9N0SDcjtPC4,synthpop,Pop,https://i.scdn.co/image/ab6761610000e5eb3517c0e665325c9c70b3c104,Alison Moyet,50
0s1ELavwiZMFYDL31VDJpx,Pop,Pop,https://i.scdn.co/image/ab67616d0000b2732b3122233d4a6793a01249f9,Rolando,32
0s2YIpNnjdf0FY4tNrF8Y4,minimal techno,Techno & Trance,https://i.scdn.co/image/ab6772690000c46c3b055bc9f942f2ea1caf078b,Ricardo Villalobos,35
0s2t3IkfxAEZ6YEsqeNeAj,acid techno,Techno & Trance,https://i.scdn.co/image/ab6761610000e5eb5c2e95b2cff7ba6da4308943,bw,8
0s9KIyjWtFcsRdKtMECxFp,electroclash,House & EDM,https://i.scdn.co/image/ab6761610000e5eb0c43d77420e14a92f4a3b450,Shinichi Osawa,35
0sElgscu7tp38PM1MtsUz7,trance,Techno & Trance,https://i.scdn.co/image/ab6761610000e5ebfd4d75199933135200b13e00,Energy 52,48
0sHcfpzKE72Jn6xq8VmMU4,dub techno,Techno & Trance,https://i.scdn.co/image/ab6761610000e5eb4e62ef094801982acce302a0,Farben,19
0sHeX8oQ6o7xic3wMf4NBU,britpop,Rock,https://i.scdn.co/image/ab6761610000e5eb07cb4c66b99dffbd82328366,Supergrass,61
0sHmVvDwPMhpqcFLBtiDPd,choral,Classical/Orchestral,https://i.scdn.co/image/ab6761610000e5eb63905fc6a8960edfd98200f8,"Choir of Clare College, Cambridge",34
0sN4enVJwylJKEXZlSbgsm,vocal jazz,Jazz,https://i.scdn.co/image/ab6772690000c46c7c44852bb5f6cb05561efcca,Mose Allison,41
0sNXk2NCcF4VpqvJ0KRffX,neoclassical,Classical/Orchestral,https://i.scdn.co/image/ab6761610000e5ebafcae5cadc5ab2e72df03c2a,Brambles,45
0sRVVDpgF2sKzPBkDszzUl,art pop,Pop,https://i.scdn.co/image/ab6761610000e5ebdf072a4e41925bf544dae9a4,Laurel Halo,36
0sTTw3dw3EA0c7NaZnrJd2,post-punk,Rock,https://i.scdn.co/image/1d2fe9b986eae49aa37c45acd240ff6499971b10,Wipers,41
0sXhBmVgBTDxkQb8CUbhhR,jazz rap,Hip Hop/Rap,https://i.scdn.co/image/ab6761610000e5eb35fadba1a92622a618ee895a,Coops,42
0saF9MYmdZpH0xNprFZcR9,indie,Alternative/Indie,https://i.scdn.co/image/ab67616d0000b2735d44ddcc63ba5ed89951d909,Post War Years,8
0saZdCuFtIT5oneC4MhBXW,latin jazz,Jazz,https://i.scdn.co/image/ab67616d0000b2738397f9f6f9d67bb58722bce6,Blazing Redheads,1
0sf2u7qJQLxkZjon6FsvJT,drone,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5ebab434cd0c587bba2646df455,The Dead Texan,32
0shWQ9M3KOAHMv2W9lMecN,dubstep,Bass Music,https://i.scdn.co/image/ab6761610000e5eb74ac5a3cec9a13204e18664b,Drone,27
0sklgkoO5JeS7YNhHS5EmH,liquid funk,Bass Music,https://i.scdn.co/image/ab6761610000e5eb2c2610305135c957b47e4928,Calibre,47
0szj7Sxtyluyjc2Arj0njB,classic country,Country/Americana,https://i.scdn.co/image/ab67616d0000b27380e4b31da3b7faba69f0c77d,Ferlin Husky,40
0t85REHE5k1LBHLDongFNq,chanson,Pop,https://i.scdn.co/image/ab6761610000e5eb76a9877e2b6871de02c7b214,Didier Barbelivien,42
0tDaLHgoNT53Kr4OQ6XG7J,egg punk,Punk/Hardcore,https://i.scdn.co/image/ab6761610000e5eb06b6d335d16d69ad64857f97,STIFF RICHARDS,41
0tEbPIVxu2YOmZXOWAkJ52,pagode,Latin,https://i.scdn.co/image/ab6761610000e5ebf1aa6ae6b7c454fa26636f54,Mr. Dan,58
0tEpMx1r2UhJNf6yMvVBLG,vocal jazz,Jazz,https://i.scdn.co/image/ab67616d0000b2734199693185fcea55202a737f,Maxine Sullivan,28
0tHDVpPzMs1JqKTAuGQkQR,krautrock,Alternative/Indie,https://i.scdn.co/image/46808ae1f518723667585ae1d9d26ab4bb1678d2,Harmonia,29
0tIODqvzGUoEaK26rK4pvX,free jazz,Jazz,https://i.scdn.co/image/66bf46ec1bfc2c72b97986f84af1a69f07531329,Sun Ra,44
0tJCNteqwm7LmRZ6KWr8GT,grime,Bass Music,https://i.scdn.co/image/ab6761610000e5ebaf1e7488ff6a294e7ac97564,Chip,56
0tL1uCP0Xtvhpfi7w2sEup,,Unlisted,https://i.scdn.co/image/ab6761610000e5eb78e555b4c21c34b33530d1d5,JJ Sterry,8
0tMnuEXTeJeHbslcV8OybJ,Rock,Rock,https://i.scdn.co/image/ab6761610000e5ebb5a52108516413de7ab2b0fc,Drugdealer,59
0tMr0e1EQZ0Vci7EHz2bM9,tech house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb10a681a0b9bce7ef66ea4fc1,Shadow Child,43
0tQzBYPjAardhWpGkqVdNW,psychedelic rock,Rock,https://i.scdn.co/image/ab67616d0000b2730987b713f60b59957f2681fe,The Incredible String Band,32
0tRRrNLQY5rejEDVSjy4w3,cha cha cha,Unlisted,https://i.scdn.co/image/60340e8b4851a24102ded188e328f3a1db6758cf,Debelah Morgan,34
0tU9Qf5jG7st9wqMuPwJt9,Funk / Soul,Funk/Disco,https://i.scdn.co/image/ab67616d0000b273bc2f6b92bb4df7595db77af0,Blackrock,13
0tYc0gVOzssZmLpVO6wh7L,Rock,Rock,https://i.scdn.co/image/604b6f65c9c82bc277768770dcf2b09cd827ef73,The Thrills,35
0tbuVFxbrGx2oiNbpetUGc,techno,Techno & Trance,https://i.scdn.co/image/ab67616d0000b2732f07b57e2b4a3760a2d2faa1,Underground Resistance,25
0tfnDOJ5a2ib3mHAI4qGyD,sea shanties,Folk/Acoustic,https://i.scdn.co/image/ab6761610000e5ebf4e128d697623f40ce53c448,The Dreadnoughts,52
0tg5uVI4VjzZOFzBryJZii,jazz,Jazz,https://i.scdn.co/image/ab6761610000e5eb0ade8016b3f4a3e4107a577d,Teddy Wilson,50
0tjC8HMcPx5o2ZYsWw5BNK,lo-fi house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb07da962a942124fba1f6016a,J. Albert,17
0tnTcAhsnXj2AubBJFhnZw,techno,Techno & Trance,https://i.scdn.co/image/ab6761610000e5eb9ece6579a9c057a6bfe547f8,Nuke,22
0tncOz6MVpy67IphfE6VHZ,adult standards,Pop,https://i.scdn.co/image/ab67616d0000b2732eab8b87c8e6a2ae827148ce,Buddy Greco,38
0tpkcjoMduNpT0FnpNYZiV,uk garage,Garage & Breaks,https://i.scdn.co/image/ab6761610000e5eb245b7064e1377bf3a8da61ba,Y U QT,36
0trarQCofdcsWn0uk2WLvB,swing music,Jazz,https://i.scdn.co/image/ab67616d0000b2735e0998ce4064ccece7e22bef,Eyal Vilner Big Band,15
0ty0xha1dbprYIUAQufkFn,philly soul,R&B/Soul,https://i.scdn.co/image/bb92c0e115364293eb7b2a76d39e89fa0b9e5eb9,Patti LaBelle,55
0u1M59PvHe4xP7dhzi2ccm,techno,Techno & Trance,https://i.scdn.co/image/ab6761610000e5eb05c05d4ae0a4954bad28dab2,Uncertain,25
0u61vtGdkaLTguZ5mVxLjK,ragtime,Jazz,https://i.scdn.co/image/ab6761610000e5eb890b65f05e82a23805576f04,Muggsy Spanier,31
0uCCBpmg6MrPb1KY2msceF,idm,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5eb4be7334b7aed9ca32a732aeb,Burial,52
0uCqiRh7CzBXxmD1Cddf77,experimental,Ambient & Experimental Electronic,https://i.scdn.co/image/ab6761610000e5eb078fe34b9df4f85c2ba86a9a,Container,16
0uDA9BcTnKIPpNcZX6ZY3x,blues,Blues,https://i.scdn.co/image/e5c45205ce8ce14352e8c1fa41cbcc6fd4cf132e,Magic Slim,40
0uGp39H44YMKv86CNHv7Aa,Pop,Pop,https://i.scdn.co/image/ab67616d0000b273f77d797fcf2e84cf2fc0149c,Billy Costello,10
0uI2HyW0eIbTbyH3S2XDHI,garage rock,Rock,https://i.scdn.co/image/ab6761610000e5eb55799d8e2b5b6fc1b5988a78,King Tuff,37
0uNEy4544VZq2KOl7BsLuo,neo soul,R&B/Soul,https://i.scdn.co/image/ab6761610000e5ebef120fc867637c7a03a57a0e,Lalah Hathaway,49
0uSobLDqVMPaOzd2elMNCa,jungle,Bass Music,https://i.scdn.co/image/ab67616d0000b273e0a79fc0513767e5bb1b3add,Amen Andrews,5
0uUNzXylqsZdmFDwdxaP1V,Rock,Rock,https://i.scdn.co/image/90e52266d0463ef6215a393d55c4c8604c957d36,B.J. Thomas,55
0ucLPotcQNI7AViFytdhBz,electroclash,House & EDM,https://i.scdn.co/image/ab6761610000e5ebb948a9242e7ff017fb0d1173,Ladytron,51
0ukgSx1gUt5rUihbNh46qy,Pop,Pop,https://i.scdn.co/image/ab6761610000e5eb4baec88d8b637d87f734d85e,Christopher Owens,28
0ukgrNYk51TkMQr0f2Br4Q,Hip Hop,Hip Hop/Rap,https://i.scdn.co/image/ab6761610000e5eb8d28bc19f7b2da51e9a07aba,Maverick Sabre,66
0unydCSm9ARiINdrNqugDg,retro soul,R&B/Soul,https://i.scdn.co/image/ab6761610000e5eb9ad967db623ef135f45e2f3a,Hannah Williams,52
0uo6UbyUYXbG4xBT7vBGSx,Electronic,House & EDM,https://i.scdn.co/image/ab6761610000e5eb1f5fc794f24911920ad40040,Wilma Archer,30
0uq5PttqEjj3IH1bzwcrXF,Pop,Pop,https://i.scdn.co/image/ab6761610000e5eb2e91ffbba84e8e94bafbc6d7,Spice Girls,71
0uqddFnkR5VFHepMk9NEz3,ragtime,Jazz,https://i.scdn.co/image/6aeefac9c7d9bc9efdb389c8a0fff7142b978ad6,John McCormack,26
0uuWKORLosOJB3L6D7zplX,Rock,Rock,https://i.scdn.co/image/ab6761610000e5eb881d3b5bb69e2f6f07b380d3,THE GOA EXPRESS,18
0uwzCwAdgiKwwmtVNtPqkg,progressive rock,Rock,https://i.scdn.co/image/ab67616d0000b273e893e2b9c5cfc7ba5132a9f0,The Norman Haines Band,4
0v3A74qYtkL8Wjj1rzLe9Z,indie folk,Folk/Acoustic,https://i.scdn.co/image/d0d08bfd757433e521bf23fdf2c8c187f91d3884,James Blackshaw,21
0v6N0xV7AfHHKVcgUOjC51,acid house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb7ca301a140785ca26b9a6b31,Derrick May,33
0vBDEQ1aLZpe4zgn2fPH6Z,britpop,Rock,https://i.scdn.co/image/ab6761610000e5eb1de15a7cb550e48060238cb8,Cast,50
0vIMq3W8V63uR4Ymgm2pF1,acid rock,Rock,https://i.scdn.co/image/ab6761610000e5eb82f748134d7305583269532a,Vanilla Fudge,41
0vTVU0KH0CVzijsoKGsTPl,jazz house,House & EDM,https://i.scdn.co/image/ab6761610000e5ebef1983b696cf87738bee1ba0,Barry Can't Swim,66
0vUJ3QLN3MlRfjOc2LjGWp,acid house,House & EDM,https://i.scdn.co/image/ab6761610000e5eb9a0ea901138f29d29fdae3fc,Inner City,53
