artist_id,artist_name,artist_popularity,artist_image,primary_genre,supergenre
5m1jRZQE4BjLrFrV33jIql,K. Leimer,33,https://i.scdn.co/image/a4ba311e500ee85a72c11d94f4be784c15b1bca5,ambient,Ambient & Experimental Electronic
3n085fYvqy1xgFEA0gjjFx,Redkattseven,50,https://i.scdn.co/image/ab6761610000e5eb62a09f26b257dd997e76a3c8,,Unlisted
0uqddFnkR5VFHepMk9NEz3,John McCormack,26,https://i.scdn.co/image/6aeefac9c7d9bc9efdb389c8a0fff7142b978ad6,ragtime,Jazz
1i6320DrZyxXE99Gk6baJL,Karl Vincent,14,https://i.scdn.co/image/ab67616d0000b27310e6b83c1413c0688f84b040,bassline,Bass Music
6ToGjPfiUS10Zds9xirvm0,Elori Saxl,28,https://i.scdn.co/image/ab6761610000e5ebf7811ddc136eb81f4448aed6,ambient,Ambient & Experimental Electronic
0ANGLcWo6kfFZH9k8HswZR,Crackerz&Jam,7,https://i.scdn.co/image/ab67616d0000b273999a788554c15d81b636ee0d,breakbeat,Garage & Breaks
1cL6b5xIECGYkaelSuRalF,The Mik Maks,42,https://i.scdn.co/image/ab6761610000e5eb976bf6f8f852b55a7ee94dec,children's music,Novelty/Spoken Word
4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,67,https://i.scdn.co/image/ab6761610000e5ebc20ed3229eeced918966a009,big beat,House & EDM
4chuPfKtATDZvbRLExsTp2,Vashti Bunyan,50,https://i.scdn.co/image/6b781cc1c4d486de2f7adad366b4bb95eb82b2ab,folk,Folk/Acoustic
2wwRO0gCI7qUtMHEH9djHV,Mikikí y su Changüí,0,,son cubano,Latin
07Q3kWZHIKgi3ChShbPio4,DXNIK,42,https://i.scdn.co/image/ab6761610000e5ebb82111b0b80bab7d12f09973,phonk,Hip Hop/Rap
7hQbFjNyMcJxjwmlieqPy1,Deano Yipadee,33,https://i.scdn.co/image/ab6761610000e5ebd796481dea1aad37475f4653,children's music,Novelty/Spoken Word
7o2Y6TQr9B0ynZGhUDAkyj,Lotic,14,https://i.scdn.co/image/ab6761610000e5eb031d713f7f7370423bf82657,experimental,Ambient & Experimental Electronic
1y2nGD97ClVmvdvLzGKCtB,Romansoff,0,https://i.scdn.co/image/ab67616d0000b2739a77a0addc5e9a4ba04f23ca,lo-fi house,House & EDM
3dDUEkWS8vRntkXwGSI2dr,Shit And Shine,16,https://i.scdn.co/image/ab6761610000e5ebeeb13d6be2feb10e0087784f,noise rock,Alternative/Indie
3AuA6Ksc6bQa0wlJx2ltI9,Holiday Ghosts,17,https://i.scdn.co/image/ab6761610000e5ebcc830f9624b133ed8263186f,egg punk,Punk/Hardcore
3644jHpHInKPL22IQYcd9y,Eva Curzi,4,,,Unlisted
0MlOPi3zIDMVrfA9R04Fe3,American Authors,66,https://i.scdn.co/image/ab6761610000e5eb76fa6126d926bd6302239aba,Rock,Rock
6ZKaSJXezrWbhYulkvWz4r,Onyx Midnight,7,https://i.scdn.co/image/ab67616d0000b273d705756fb580024a02463b8c,,Unlisted
7hFdUW64G4iU1tz46ITRfN,808 State,44,https://i.scdn.co/image/ab6761610000e5ebdae40b58c56780699ce60348,acid house,House & EDM
4wsg78KGu80m8Xk37PY2uG,U.K. Subs,35,https://i.scdn.co/image/ab6761610000e5ebcb869ec7836df71825714e48,punk,Punk/Hardcore
0yWkbyIrjncjW6FdtfgRSc,Music with Michal,35,https://i.scdn.co/image/ab6761610000e5eb79aa13f5a3f9300b76816edc,children's music,Novelty/Spoken Word
3oBqUqRBY1Ish0n1fHxeu2,Lil Big Stack,47,https://i.scdn.co/image/ab6761610000e5eb51fa0b096d79ee790938451e,,Unlisted
6fB2D85hn56JzRBTlCG0nw,Rachael Lavelle,15,https://i.scdn.co/image/ab6761610000e5eb3bfd5efad7843dc298733933,Pop,Pop
7cT0q8ThkSyIzyFDahxxUU,DJ MAGIMBU,0,,,Unlisted
2eam0iDomRHGBypaDQLwWI,Bleachers,70,https://i.scdn.co/image/ab6761610000e5eb5612e039ce8b2d05e0bac0a9,Pop,Pop
2Tz1DTzVJ5Gyh8ZwVr6ekU,STRFKR,58,https://i.scdn.co/image/ab6761610000e5eb09ba7def3d7c5c14349fb905,,Unlisted
1TqQi97nqeiuOJrIFv5Sw0,Semisonic,60,https://i.scdn.co/image/ab6761610000e5ebcbac00ef1ac185c67665e970,Rock,Rock
7xjpPNWngnYl57VxpnbakE,Entheogenic,31,https://i.scdn.co/image/ab6761610000e5eb6b7b89c9192f9267a2633847,downtempo,Ambient & Experimental Electronic
0n2Uel3CvQrmMsYLEfpO3s,Nektar,35,https://i.scdn.co/image/ab6761610000e5eb59e9b08f55cfee2a1db2bb68,progressive rock,Rock
7KjjSmSX5wCE1KYOerEf6D,Nat Adderley,36,https://i.scdn.co/image/e9db2d23da4dd4d4543e2091289d8665bf8c9014,hard bop,Jazz
5c1JBjQ42xrr1miePS9IRO,Kosh,30,https://i.scdn.co/image/ab6761610000e5eb762b02164ca24383946c2d87,breakbeat,Garage & Breaks
5FqPBW1PUDzHXRrqO7LkZA,Dantalian's Chariot,10,https://i.scdn.co/image/ab67616d0000b273437a8ad68762e5d26b3ffd4f,psychedelic rock,Rock
5yOa4icP3xsWJlzyjF6wj3,Tomasz Bura,2,https://i.scdn.co/image/ab6761610000e5ebdfd990aef3394936f79dc656,liquid funk,Bass Music
7cXmJjRB57gkLxdIi4U27v,Daze,8,https://i.scdn.co/image/ab67616d0000b2732bf3d04f7c80e194d42800a3,lo-fi house,House & EDM
3TUmwNx3l8S2nCoGKqIhjA,The Ethiopians,40,https://i.scdn.co/image/ab67616d0000b273c9e971b198c02cca93dcda37,rocksteady,Reggae/Caribbean
2NCGI6dLTxLdI9XHdv7QfM,The Andrews Sisters,54,https://i.scdn.co/image/ab67616d0000b273b545de9d06f4281d1c43b1f5,christmas,Jazz
6qyfxCyE6JsPkcGVIOPpyl,The Electric Flag,24,https://i.scdn.co/image/ab67616d0000b273532ca4fcd4cfad818af939e3,psychedelic rock,Rock
5928hF4c1MriHfAgpFf8ya,Trevor Jones,55,https://i.scdn.co/image/e6252595549d9196d1824de81395915c22474c54,soundtrack,Soundtrack/Instrumental
5bKdC6382t97Qnpvs81Rqx,Bedouin,50,https://i.scdn.co/image/ab6761610000e5eb235847fc0fabe2594fa28e7f,organic house,House & EDM
6pJY5At9SiMpAOBrw9YosS,Folamour,55,https://i.scdn.co/image/ab6761610000e5ebe87bcd600923388e07d3e950,jazz house,House & EDM
057gc1fxmJ2vkctjQJ7Tal,The Buggles,58,https://i.scdn.co/image/95afb7613d7ab1723ca2a7c952c56bf6143223d0,Electronic,House & EDM
1bB0hKohfWkczaTMQLQdlR,Robbie Basho,26,https://i.scdn.co/image/ab67616d0000b2736f7c30f19c2de2920385c3a7,"Folk, World, & Country",Folk/Acoustic
5ACxPOI9gR3l0cyy2dvkHv,Christian McBride,41,https://i.scdn.co/image/ab6761610000e5ebf01c57217346f5dead63ee32,jazz,Jazz
1CJCThhtbSHWSihjWWRY9r,Leafcutter John,12,https://i.scdn.co/image/ab67616d0000b27343071539d2ce84fca7e3b135,idm,Ambient & Experimental Electronic
0WTfNjENRjraYUFBZdzO0w,The Freak Scene,9,https://i.scdn.co/image/ab67616d0000b27364ca95c5b8a1dcd2e2c232f0,psychedelic rock,Rock
2E3nXyfocf7qfHAIFNbBuj,Carmen McRae,48,https://i.scdn.co/image/c24c73c17bd200da5314272b171e85d0dfb5c16f,vocal jazz,Jazz
6QDWC6QeGhvCWCv3nUJwoV,Laura Nyro,37,https://i.scdn.co/image/7ff3a3cd80429ec0ee1d3af48d606e4e0a6d9038,singer-songwriter,Folk/Acoustic
2I0zzJ2qwErkYlOU4LBgml,Lab Rat XL,4,https://i.scdn.co/image/ab67616d0000b273fad7ae8dfc681c2f9f8333ef,idm,Ambient & Experimental Electronic
3r48J3gAlltGN7xQad6J0Q,Willie Cobbs,8,https://i.scdn.co/image/ab67616d0000b273c0e622c39292bb3ebf3ec1ee,blues,Blues
5fhMeS3lpUqUpTNuAxU2rN,Malvina Reynolds,30,https://i.scdn.co/image/ab67616d0000b2737cdea96511f9e03e3b1b1308,anti-folk,Folk/Acoustic
4eQGHcndwAUIvowedpuiwE,Tryphème,14,https://i.scdn.co/image/ab6761610000e5eb2982fb9fa41e65e093887e52,idm,Ambient & Experimental Electronic
6ywMpa6AmGJpV5Sbyy58Js,Shabaka,39,https://i.scdn.co/image/ab6761610000e5eb75dce533072197e4f02b630e,Electronic,House & EDM
1TRLkR7OoXzEwUckYwHt5B,Bahramji,44,https://i.scdn.co/image/ab6761610000e5ebf170f96638567a86f5601a41,sufi,World/Traditional
7FMGtucexJvUxVz7scydEL,Joe Williams,38,https://i.scdn.co/image/cb331248b80936e05107565cb51369a6a825ec65,vocal jazz,Jazz
3u2C5jTgPLvS9FxybbEuh1,NANCY Live,15,https://i.scdn.co/image/ab6761610000e5eb281fb39015c3d72b9696c202,acid techno,Techno & Trance
0ZUyFEafMwocvApBjTXvdo,This Is The Kit,47,https://i.scdn.co/image/ab6761610000e5eb17e562daddcfa796d07ccfb4,Pop,Pop
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,79,https://i.scdn.co/image/ab6761610000e5eb9333e218db341b192817db03,Rock,Rock
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,65,https://i.scdn.co/image/ab6761610000e5ebb1b2c372dd521ecc092b92ce,yacht rock,Rock
2s0438sn0pYL2OuukcFqPN,Kid Koala,50,https://i.scdn.co/image/ab6761610000e5eb3a7fa0202eec9b9af4a33796,trip hop,Ambient & Experimental Electronic
1EJWNhiYbOyeUHbsS7Kp1P,Sneaker Pimps,55,https://i.scdn.co/image/ab6761610000e5ebd62076e2fcf2bcd6243edb27,trip hop,Ambient & Experimental Electronic
08YvZ2qzFrDSITfHLbPKMP,Lamb,46,https://i.scdn.co/image/ab6761610000e5eb7212f5c9b495683f5a12dd20,trip hop,Ambient & Experimental Electronic
1JG33GIyUbQa2Rlt9TqVyq,Mark Fry,33,https://i.scdn.co/image/ab67616d0000b2738039ad1dfebabbb82e6b2fc1,"Folk, World, & Country",Folk/Acoustic
5ncBRFyyylFng7kQJaRXN0,Wynton Kelly,49,https://i.scdn.co/image/ab67616d0000b27399f4dd19ff152eb8a379afcc,hard bop,Jazz
06kZZb0f2O9zUfFrkI7rKg,Egoless,23,https://i.scdn.co/image/ab6761610000e5eb93cc38e14371f3af1731b5e5,dubstep,Bass Music
6m1b4GsQhX1aVvQR5B0UhZ,Stave,5,https://i.scdn.co/image/ab6761610000e5eba4bc4fd66884175b248a7c85,industrial,Alternative/Indie
2njont54zPU8sW1guW1lvp,DJ Jubilee 1997,3,https://i.scdn.co/image/ab67616d0000b2737be5ac58545eb0784ea8fbb6,jungle,Bass Music
6WtWmLPWn1imbcisSfmBvy,The Ray Conniff Singers,49,https://i.scdn.co/image/ab6761610000e5ebd8d3ae6161de219faa4f6f91,christmas,Jazz
2MB4LVIvNzYx6KLPEWJD1P,Magic Mixture,10,https://i.scdn.co/image/ab67616d0000b273b037a4edba2f78449c581dc4,acid rock,Rock
25TFeFrgWnfNxxARihhraV,Stonefield Tramp,1,https://i.scdn.co/image/ab6761610000e5eb3e35d50ca8ccaee5aec39955,baroque pop,Pop
12EtLdLfJ41vUOoVzPZIUy,Girls Aloud,55,https://i.scdn.co/image/ab6761610000e5eb3462a3f5b8e865e8cc30d957,Electronic,House & EDM
5wuJ6NURpgVnZCt3gLCucs,Alek Lee,24,https://i.scdn.co/image/ab6761610000e5eb2e5fefa31d3730a60db58323,Electronic,House & EDM
3HBxYEtI2i43MzWyTXupVv,A,32,https://i.scdn.co/image/ab6761610000e5eb6e6439b0fe1b1a12f05a327c,nu metal,Metal
4OJgcDY2LiSjD0rKNygzH7,Daniel Brandt,17,https://i.scdn.co/image/ab6761610000e5eba987b5596949be942d6cc2de,minimalism,Classical/Orchestral
1YFLNH4rO40x9i16RpLwdY,Midland,42,https://i.scdn.co/image/ab6761610000e5eb1fa1d4022a25751ca38a9182,disco house,House & EDM
7fVp0A6oCMfiQJihMnY0SZ,KNOWER,42,https://i.scdn.co/image/ab6761610000e5eb1a0f934ffc8688946ce9f019,Electronic,House & EDM
4ab2tQaaTr2TnairelOwvO,Nicole Atkins,34,https://i.scdn.co/image/ab6761610000e5eb62cba92676ae1c9e8a82b612,pop soul,Pop
3b662TuiaH6pp7Ss8rvaoe,Duds,6,https://i.scdn.co/image/44c0f3938c8ff67af02c7b050d6dd2ae1b43f6ad,egg punk,Punk/Hardcore
4DBi4EYXgiqbkxvWUXUzMi,Old Crow Medicine Show,56,https://i.scdn.co/image/ab6761610000e5eba055968bc8c4b9d8901b1e1e,bluegrass,Country/Americana
6Pim5E5Lm03COsjHj2aEiK,Bess Atwell,45,https://i.scdn.co/image/ab6761610000e5ebcebaf827ec9c55928b2a2618,"Folk, World, & Country",Folk/Acoustic
4O6AfaKMmSDfqMN9yNBzmN,Under Black Helmet,27,https://i.scdn.co/image/ab6761610000e5ebec7a2e15c8dc663035542e89,acid techno,Techno & Trance
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,57,https://i.scdn.co/image/6938996289924918a6f9bb96af0bde4af969cb1c,motown,R&B/Soul
3YcBF2ttyueytpXtEzn1Za,Incubus,72,https://i.scdn.co/image/ab6761610000e5eb83512923cb6ea021f8bb1b3b,nu metal,Metal
5j9IEu1SEY0JslCPmfVsgq,Willie Watson,39,https://i.scdn.co/image/ab6761610000e5ebef2c189fdcb42143020dd420,southern gothic,country/Americana
5mNY0NPszdalbrb4ITO3M8,Cluster,35,https://i.scdn.co/image/dfce0bf92c520627f37f52f253c39f2c7a1f40fb,krautrock,Alternative/Indie
2MHF2LJvMpceD2Qy4iBZsV,Hd Substance,7,https://i.scdn.co/image/ab67616d0000b27353e9dc1239350310d629d3ae,dub techno,Techno & Trance
2yWskGGwMOlBGeIAVgfsgm,Emmanuel Jal,56,https://i.scdn.co/image/ab6761610000e5eb5a6f00169feb7b86323ebf66,afro house,House & EDM
5CWbfANRpZbnxdstzcNg5H,Bill Monroe,36,https://i.scdn.co/image/0636aaccd4168bd661b8e4e77a58efc402447eb2,bluegrass,Country/Americana
7qShKycqNUP0GLEiTENDVZ,Womack & Womack,56,https://i.scdn.co/image/3627bd95df407a6397d3e39be2a91e072db8d133,Funk / Soul,Funk/Disco
7eQZTqEMozBcuSubfu52i4,The Knife,50,https://i.scdn.co/image/ab6761610000e5ebac528fa9a19961733193cbf7,electroclash,House & EDM
2aMdhZeYSUVewlfjx9ntIn,Adrien Moignard,29,https://i.scdn.co/image/ab6761610000e5eb5c0019dc18e19aef05169714,french jazz,Jazz
69Fk1s1lzINOKqoSWjjEiE,Charley Pride,55,https://i.scdn.co/image/ab6772690000c46cb7b876ff43d6ba492559e145,classic country,Country/Americana
5GA6j57yIPCBrWk1lTvF9o,Lime Garden,42,https://i.scdn.co/image/ab6761610000e5ebabfbf7c7ba107bfea5c25cdc,Pop,Pop
5ZWo0P6lqFeoDeoN0okPEL,James Laco,0,https://i.scdn.co/image/ab67616d0000b2733a24bafd88e6da4b7fc33a43,,Unlisted
0ZeQOKQwmufZih23yBQ2uH,Johnny Costa,29,https://i.scdn.co/image/ab67616d0000b273f322d6b195c5697bd18f2b41,Electronic,House & EDM
4fqd1tgX1D2YESwxzr2cvd,The New Lost City Ramblers,24,https://i.scdn.co/image/ab67616d0000b2732f2347a92ab9920bed143056,bluegrass,Country/Americana
2gqmFO0Wo92qaqwwgL6fZG,Visible Cloaks,28,https://i.scdn.co/image/2ca8112724ee4f9fdf59fba306143f48808c5818,ambient,Ambient & Experimental Electronic
6EuVxyAGrWCKJtj5pRSHaw,The Texas Gentlemen,41,https://i.scdn.co/image/ab6761610000e5eb485265d90414cd598b17f741,Rock,Rock
6DFbqiI3rjhM8QpjEUQHAQ,Minami Deutsch,34,https://i.scdn.co/image/ab6761610000e5ebc811072c80372b2ce71dc0b6,krautrock,Alternative/Indie
2pAWfrd7WFF3XhVt9GooDL,MF DOOM,76,https://i.scdn.co/image/ab6761610000e5eb6c8167ef48a872b6f190078f,experimental hip hop,Hip Hop/Rap
2xPL0AoIt8vBFrog4MIp0L,Mladen Tomic,27,https://i.scdn.co/image/ab6761610000e5eb5dfeece7c4e3d20ee652c829,minimal techno,Techno & Trance
5a2EaR3hamoenG9rDuVn8j,Prince,73,https://i.scdn.co/image/ab6761610000e5ebeaca358712b3fe4ed9814640,funk,Funk/Disco
7JuJkVYsQm2QE0PlXNNBeK,Straw,16,https://i.scdn.co/image/ab67616d0000b273034fec187c513aada804892b,britpop,Rock
7tHd518aPjJYUgyv9bidBz,Judy Kuhn,57,https://i.scdn.co/image/ab67616d0000b27379c168111c001732d7d012af,Pop,Pop
2PwUZ1wTtmdDTEZbfnAh8C,Yama Warashi,16,https://i.scdn.co/image/ab6761610000e5ebfecbc6385d1a27746b5483f8,neo-psychedelic,Rock
4AgusFXPk24LCGMMplX34M,Palehound,39,https://i.scdn.co/image/ab6761610000e5eba3e49b0ad630d4373c7ce8b8,Rock,Rock
3r3EF4IUivV9v7HYln1YzB,The Oxford Trinity Choir,31,https://i.scdn.co/image/ab67616d0000b27365711366d305da5d8dcef2c8,christmas,Jazz
5p9HQrXQaCQNZUKKVf9UTh,Alaska,21,https://i.scdn.co/image/ab6761610000e5eb720055496d86092500baa282,jungle,Bass Music
5JpFdmGP5YVR80hwTyjhW0,Alison Sudol,23,https://i.scdn.co/image/ab6761610000e5ebc93cdade7ce90e0ef174d85b,Rock,Rock
3l14gV4hIMAjmo7KUvEWTx,Elastica,46,https://i.scdn.co/image/e1209352f7da3a0bbfb9f14ec839a4042358a1ad,britpop,Rock
72DFIUF8hZ88nuC3P2Glvg,Tease,9,https://i.scdn.co/image/ab67616d0000b273b0e4361ff490ee2fa469db27,quiet storm,R&B/Soul
6XIT5sGHOtxVgqtSnMCYZ6,Dick Van Dyke,51,https://i.scdn.co/image/ab67616d0000b273d6dc8b97a1736a1d356d67c3,Pop,Pop
5glaXGC2Bpd4z4HsVhzhjN,Dream,38,https://i.scdn.co/image/ab67616d0000b27385735357733fc75624edfea2,Rock,Rock
1tpXaFf2F55E7kVJON4j4G,Black Rebel Motorcycle Club,55,https://i.scdn.co/image/ab6761610000e5eb671e6bba4b119e7b9675f1a4,southern gothic,country/Americana
3BqaUtuQmqIHg7B5Bc7fP7,Nick Lowe,49,https://i.scdn.co/image/ab6761610000e5eb24f5429db041f5573c65c267,power pop,Rock
3MVZ2vxkDeDuTy3cGsDuQC,Civilistjävel!,15,https://i.scdn.co/image/ab6761610000e5ebfe625344f7dce97b21aed0f1,ambient,Ambient & Experimental Electronic
1xD85sp0kecIVuMwUHShxs,Twin Peaks,45,https://i.scdn.co/image/ab6761610000e5eb28101ecae7102233a50d2c2a,Rock,Rock
34me8hAxavRmcDIwhxa3b7,Dent May,66,https://i.scdn.co/image/ab6761610000e5ebd8f96530fb267e1248704004,Rock,Rock
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,70,https://i.scdn.co/image/ab6761610000e5eb2ebb0ae40f1aa370bbacf74d,Rock,Rock
4EV7a9KODMBPJTCgIl9Bmk,Morten Lauridsen,36,https://i.scdn.co/image/273a4b9c5423ba85c70f2b909677bfd8ee83bd45,choral,Classical/Orchestral
0w1RQjkLFHpokbFNikYbPN,Talaboman,27,https://i.scdn.co/image/7d659d3da1736b743f1232c2d4437c27829161bb,Electronic,House & EDM
4KKx8fVJ0y7EcpmYZ42jPc,Matthewdavid,14,https://i.scdn.co/image/ab6761610000e5eba6c188ebb708083dc4f531b4,ambient,Ambient & Experimental Electronic
2mcMCQLrNDEW6O1pAEK3dr,Horslips,32,https://i.scdn.co/image/ab6761610000e5ebf8565cbaaa3b056a39268121,celtic rock,Rock
5lVNSw2GPci8kebrAQpZqU,Eli Brown,61,https://i.scdn.co/image/ab6761610000e5eb0f9b9210b2276c1268ece518,techno,Techno & Trance
3FtuExHiGsLvTnreIt7i2x,Phronesis,17,https://i.scdn.co/image/ab6761610000e5eb613eb811c8af5f5b1d17feeb,jazz,Jazz
5TGJzOKQ9GbfJ6IZI9ktDn,Dream Street,29,https://i.scdn.co/image/63f2df795ebafad1b322b9e33fa796791e8d12f9,Pop,Pop
0tfnDOJ5a2ib3mHAI4qGyD,The Dreadnoughts,52,https://i.scdn.co/image/ab6761610000e5ebf4e128d697623f40ce53c448,sea shanties,Folk/Acoustic
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,65,https://i.scdn.co/image/d3b80d0493e0b44c1879fefff018b0a224d62468,adult standards,Pop
4LsGYPZ7C6Ni45pHgrUvo7,Akira Rabelais,16,https://i.scdn.co/image/ab67616d0000b27325ac4fcff21e00ba7606a41f,drone,Ambient & Experimental Electronic
0A0yu52zNGKe2rtr9wHfkD,The All Seeing I,37,https://i.scdn.co/image/ab6761610000e5eb5d5fef4ad1607e6e5c2078fa,big beat,House & EDM
0Kgq792etn9wG3uAgNHc6J,Frequency,16,https://i.scdn.co/image/ab6761610000e5eb06b4e8680c7b365b95cdfed2,acid house,House & EDM
3QcJwKyZRPKmz1evT92DPA,Dub Phizix,35,https://i.scdn.co/image/ab6761610000e5eb1d9da39898060a14b7d3b7f3,drum and bass,Bass Music
6PJ1lXTD3zLPgo7i8NPaw9,Stuff,27,https://i.scdn.co/image/ab67616d0000b2735d02af8588949bf7ee2f0a08,jazz funk,Jazz
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,90,https://i.scdn.co/image/ab6761610000e5ebba50ca67ffc3097f6ea1710a,rage rap,Unlisted
2zgFYHwSEYOc1KnldGsBXK,Oxia,48,https://i.scdn.co/image/ab6761610000e5eb791571a6bacca97c2b223963,techno,Techno & Trance
3U3C9o6UTYNdEsDckpRyvX,Jaco Pastorius,43,https://i.scdn.co/image/8de960fde28cad7306b1a7af5da461d24b95a1c5,jazz fusion,Jazz
1HQwr6fm164qR0gtYoNoQg,The Fuzz,0,https://i.scdn.co/image/ab67616d0000b2732d12e9ce9c1ebc008813bc3e,acid techno,Techno & Trance
7ACSlU8kTcQIbvpwLWze8E,Vetiver,40,https://i.scdn.co/image/ab6761610000e5ebfec40bc1b1c1beb2e7f296bf,Rock,Rock
74i1kmPHu9k0NW1ogD5fZA,Ryan James Ford,17,https://i.scdn.co/image/ab6761610000e5ebfa842ebab62880f01f0bd815,dub techno,Techno & Trance
4Q82S0VzF8qlCb4PnSDurj,Brian Wilson,43,https://i.scdn.co/image/a832eaa4d4ff006a419610c2c5d37140efa00225,baroque pop,Pop
01vieJHWhg5Vxk57RmfGau,Sunship,53,https://i.scdn.co/image/ab6761610000e5eb77b8bc688230ff4aef7b435f,uk garage,Garage & Breaks
6eaiX6o2BMv5eyOjz9A6s0,Dawn McCarthy,12,https://i.scdn.co/image/ab6761610000e5ebf96ed5024c9a5be49515fd10,alt country,Country/Americana
4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,65,https://i.scdn.co/image/ab6772690000c46c08f5d15585b77b0cb059717b,southern rock,Rock
2Gu6Q05ExIGwHTF43kqLBI,David Lynch,42,https://i.scdn.co/image/5128cdcc32322ae0eb210dec135a317b3d95e130,dark ambient,Ambient & Experimental Electronic
7FsYhkJR8zX4NeEqifNqDA,Justin Warfield,33,https://i.scdn.co/image/ab6761610000e5ebc9982ea258a6058dba19ca69,trip hop,Ambient & Experimental Electronic
290SZ7F6vkU2wx7wMlvCxf,Vitamin X,20,https://i.scdn.co/image/ab67616d0000b27368657b1c6835c0496814394e,hardcore punk,Punk/Hardcore
4COjOA6SIsQK0yrDxwnw02,Emmanuel,15,https://i.scdn.co/image/ab67616d0000b2737aebc8bc2e2670866f17ffc4,techno,Techno & Trance
7niTXistKYVF29W4Bo0cUt,dgoHn,21,https://i.scdn.co/image/ab6761610000e5ebaadcc5e0a54d195bef46a1a0,jungle,Bass Music
1FGYC9AcBsascq5DSXX1Ie,Henry Thomas,28,https://i.scdn.co/image/ab67616d0000b2736474d301900f404d64cca6c2,country blues,Blues
0tU9Qf5jG7st9wqMuPwJt9,Blackrock,13,https://i.scdn.co/image/ab67616d0000b273bc2f6b92bb4df7595db77af0,Funk / Soul,Funk/Disco
0OP3vGdafC4R9cXSoyRm9B,Paul Clayton,27,https://i.scdn.co/image/ab67616d0000b27313d3a63c13785fdce5cbd00a,sea shanties,Folk/Acoustic
6KPWnJouOHhX0ZhscJsIU1,Kid Creole And The Coconuts,38,https://i.scdn.co/image/ab6761610000e5eb3da36ef71e68b480bdb65fa5,Funk / Soul,Funk/Disco
1EAuonSn6FGXejwZS6EU9Z,Tonto's Expanding Head Band,13,https://i.scdn.co/image/ab67616d0000b2735309e2ef8701a2e8859f27a4,krautrock,Alternative/Indie
0X0TajZO1RmY3D8u1JymYq,Au Revoir Simone,36,https://i.scdn.co/image/ab6761610000e5ebd5226701fc34cccb65bc523e,Pop,Pop
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,59,https://i.scdn.co/image/17992d522bd50efb63c2a353d2baf7d6957fb6ca,motown,R&B/Soul
66l6SXrWHLjXFHfv202kdA,Pastor T.L. Barrett and the Youth for Christ Choir,39,https://i.scdn.co/image/ab6761610000e5eba872fe49a7b6573b0d1ca454,classic soul,R&B/Soul
133pV477MVSsj1MHgsrIc9,Goth-Trad,19,https://i.scdn.co/image/db828460473417c00c31b8ff44db6e26187a7b9a,dubstep,Bass Music
73FDUlymZoHnSjgmyPdS4o,Wolf Man,0,https://i.scdn.co/image/ab67616d0000b2736b6852654bd8dd1a1a1bd2aa,dubstep,Bass Music
3akltjIApuVkKnLP4XgHwC,Anton Toorell,4,https://i.scdn.co/image/ab6761610000e5eb22b4f1f5c632ff047423044c,free jazz,Jazz
4DDkQKn7I5Y3ozo9p3Z5h8,Gunna Sound Ceilidh Band,23,https://i.scdn.co/image/ab67616d0000b2736bcefde58a6ebf29ce7c9297,celtic,Folk/Acoustic
7kXpvrS3xtr0nGzNFGuuQq,Rhythms Del Mundo,41,https://i.scdn.co/image/ab6761610000e5ebb272a327e9515a6d59cc3d89,son cubano,Latin
35y7CZMg7jbG8Q96JY7dyC,Burt Bacharach,50,https://i.scdn.co/image/2e924297cd6811acae0540d5fb7e4870593b14bf,adult standards,Pop
5UjqeSp9dX6Nrge7WdDukr,Roni Size,42,https://i.scdn.co/image/a2a3a76aa238ba704f45d5ce1261b198d0b03626,jungle,Bass Music
4D7jbXC2Jdd9DXG5uZYCCr,Annalee,42,https://i.scdn.co/image/ab67616d0000b273355b62b411e70f697aea7e9c,musicals,Unlisted
0vIMq3W8V63uR4Ymgm2pF1,Vanilla Fudge,41,https://i.scdn.co/image/ab6761610000e5eb82f748134d7305583269532a,acid rock,Rock
1L2vdW5MKTr5mHioN2Ywm8,Naomi Neville,17,,,Unlisted
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,93,https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec,soft pop,Unlisted
32ese02QryCb75wljJ2LLD,The Flat Five,15,https://i.scdn.co/image/ab6761610000e5ebae5461a5f2c0e1e2bb5474aa,Rock,Rock
7L0uKOuMgMCLXHW9RnyB8n,Home Counties,30,https://i.scdn.co/image/ab6761610000e5ebe9ca4633ff18493bc5926ac7,post-punk,Rock
2nRbxpnBMMbtMBWH5QdqH2,Louis Jordan,37,https://i.scdn.co/image/a4967666a99d0034ed706a8be9cc4412c945f383,swing music,Jazz
1DTgcOxytJHD8p17mhSgd7,Big Joe Turner,39,https://i.scdn.co/image/e599b3f2af1a543fd9608319ea856e79f8e15fa7,boogie-woogie,Jazz
3GtvxALXnbuxfxFIo26vC4,Evadne Baker,42,,musicals,Unlisted
