date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
18-01-2019,Ram Rahim Singh: Indian court jails spiritual guru for life over journalist murder,"Singh, who heads Sacha Sauda sect, is currently serving 20-year for rape of two followers",https://www.theguardian.com/world/2019/jan/18/ram-rahim-singh-indian-court-jails-spiritual-guru-for-life-over-journalist,https://media.guim.co.uk/82f88f9b6404284f8bca2a881f61c4e2325c4524/0_188_4218_2531/500.jpg
19-01-2019,Elderly drivers: when is it time to hand over the car keys?,"Loss of autonomy is a painful reality of old age – but it’s hard to let go when, like Prince Philip, you are used to being in charge",https://www.theguardian.com/world/2019/jan/19/driving-prince-philip-old-age-hand-over-keys,https://media.guim.co.uk/2639953a0e2677afe7f5f79ba474c7aa87e5ef36/0_64_2406_1443/500.jpg
20-01-2019,Thousands rally at Sydney Women's March in shadow of Aiia Maasarwe's death,Author and sexual assault survivor Bri Lee tells crowd it’s ‘so hard to keep an olive branch in the palm of your hand when you need your keys between your fingers’,https://www.theguardian.com/world/2019/jan/20/thousands-rally-at-sydney-womens-march-in-shadow-of-aiia-maasarwes-death,https://media.guim.co.uk/c2e13db28d252a0adc4973e18ef1397894b5e077/0_0_4896_2938/500.jpg
21-01-2019,Russian activists denied asylum in Sweden: 'We can’t go back',Alexey Knedlyakovsky and Lusine Djanyan say they fear being arrested and beaten if sent home,https://www.theguardian.com/world/2019/jan/21/russian-activists-denied-asylum-sweden-fear-violence,https://media.guim.co.uk/63fd61a39e73ba0c47e7c5e07a27c9de3a5d0722/0_319_6620_3973/500.jpg
22-01-2019,Venezuela claims it has foiled attempted military uprising,Government says 27 national guardsmen have been arrested and accuses ‘shadowy interests’ of launching insurrection,https://www.theguardian.com/world/2019/jan/21/venezuela-claims-foiled-attempted-military-uprising,https://media.guim.co.uk/65c52d390452fbf966c421c7a8d322f4fed6483a/0_736_1350_809/500.jpg
23-01-2019,Anger in New Zealand over interview with leader of gang accused of sexually assaulting girls,"Joseph Parker, who led ‘Roast Busters’ group that boasted of sex with underage girls, has also launched fundraiser for his music career",https://www.theguardian.com/world/2019/jan/23/anger-in-new-zealand-over-interview-with-leader-of-gang-accused-of-sexually-assaulting-girls,https://media.guim.co.uk/99e79f61febb3135d5d29b1b6273531847b417b2/122_38_629_377/500.png
24-01-2019,"Iran arrested 7,000 dissidents in 'year of shame', says Amnesty","Journalists, lawyers, minority rights activists and anti-hijab protesters among those held",https://www.theguardian.com/world/2019/jan/24/iran-arrested-more-than-7000-dissidents-last-year-says-amnesty,https://media.guim.co.uk/f7c1cbefbb5420ce5b72650a6399b9a7e297a0f9/0_290_5376_3226/500.jpg
25-01-2019,"The new 'big society': 4 in 10 Britons volunteer, survey reveals","Volunteering benefits mental health and acts as antidote to loneliness, YouGov study finds",https://www.theguardian.com/world/2019/jan/25/new-big-society-britons-volunteer-survey-reveals-benefit-mental-health-loneliness-antidote,https://media.guim.co.uk/cd4f18f2af79f9a9a22082929bd02fd2cd33dce0/0_0_5130_3078/500.jpg
26-01-2019,Thailand's military junta cracks down on social media ahead of election,Restrictions on political parties’ campaigning raises questions of how free and fair will much-postponed poll be,https://www.theguardian.com/world/2019/jan/26/thailands-military-junta-cracks-down-on-social-media-ahead-of-election,https://media.guim.co.uk/0e76a820f8775fbb396a7fa95a9c18f211bdb86d/0_133_4037_2423/500.jpg
27-01-2019,"One in 20 Britons ‘does not believe’ Holocaust took place, poll finds",Call for better education after scale of ignorance is revealed in survey to coincide with memorial day,https://www.theguardian.com/world/2019/jan/27/one-in-20-britons-does-not-believe-holocaust-happened,https://media.guim.co.uk/50802c46af020201c5873a8d0405abd5446903d6/0_327_6720_4032/500.jpg
28-01-2019,Venezuela: US warns of 'significant response' if there's violence against country's diplomats,Crisis-hit country’s president under pressure as US urges the world to ‘pick a side’,https://www.theguardian.com/world/2019/jan/27/maduro-rejects-ultimatum-on-fresh-elections-in-venezuela,https://media.guim.co.uk/f29a8cd44d6abdaa8ccc9655b9b27d9abd973f4c/0_69_2790_1675/500.jpg
29-01-2019,Trump steps up Maduro pressure with sanctions on Venezuelan oil company,"Officials say sanctions will punish Maduro and boost Juan Guaidó, the opposition leader who last week declared himself president ",https://www.theguardian.com/world/2019/jan/28/trump-venezuela-sanctions-oil-pdvsa-maduro-guaido,https://media.guim.co.uk/f4ef2602e7389f35dcaec504837bfa9074f70e47/0_267_4000_2400/500.jpg
30-01-2019,Venezuela court freezes Juan Guaidó's bank accounts and imposes travel ban,Crisis deepens as attorney general orders investigation into Guaidó for alleged role in ‘crimes that threaten the constitutional order’,https://www.theguardian.com/world/2019/jan/29/venezuela-juan-guaido-tarek-saab-investigation,https://media.guim.co.uk/8355c4f57057699c26b89dbac11b0dae79205ade/0_307_4634_2782/500.jpg
31-01-2019,New Zealand baffled after protected little blue penguins stolen from nests,"Two men wielding a crowbar raid wild nests in Napier, possibly to sell the animals into the illegal wildlife trade ",https://www.theguardian.com/world/2019/jan/31/new-zealand-baffled-after-protected-little-blue-penguins-stolen-from-nests,https://media.guim.co.uk/ee40ae388ef148e804bcf988ef003e85cd29b992/0_47_1200_720/500.jpg
01-02-2019,'I try not to leave the house': Bangkok in grip of pollution crisis years in the making,Schools forced to close and residents fear for their health; experts say the government is doing too little too late,https://www.theguardian.com/world/2019/feb/01/i-try-not-to-leave-the-house-bangkok-in-grip-of-pollution-crisis-years-in-the-making,https://media.guim.co.uk/4bd01c530b9fb98ac19819d30c5c2fe6cc656d62/0_374_3519_2112/500.jpg
02-02-2019,'Divide and conquer': China puts the pressure on US allies,Criticism of Canada’s case against Meng Wanzhou seen as part of attempt to isolate US<br>,https://www.theguardian.com/world/2019/feb/02/divide-and-conquer-china-puts-the-pressure-on-us-allies,https://media.guim.co.uk/dbfc3bfa0492ad0f27010fa91ba3607cfe1c2b6e/0_385_5218_3131/500.jpg
03-02-2019,Will Venezuela oil sanctions be the silver bullet to fell Maduro regime?,Drivers in the oil-rich country fear the pumps may soon run dry as US tightens economic screw,https://www.theguardian.com/world/2019/feb/03/will-venezuela-oil-sanctions-be-the-silver-bullet-to-fell-maduro-regime,https://media.guim.co.uk/94bf27d34159e146af645781e5a712190c2865bd/0_103_4870_2922/500.jpg
04-02-2019,Venezuela: Maduro warns White House will be 'stained with blood' if Trump invades,Embattled president signals he has no plans to go and asks if the US would like ‘a repeat of Vietnam’ ,https://www.theguardian.com/world/2019/feb/04/venezuela-maduro-warns-white-house-will-be-stained-with-blood-if-trump-invades,https://media.guim.co.uk/4aa4e303db51d0281b68bbaf8ed787fd57a25666/35_0_1363_818/500.jpg
05-02-2019,Polar express: magnetic north pole speeds towards Russia,Surge affects navigation and is believed to be caused by a ‘jet’ stream in Earth’s liquid outer core ,https://www.theguardian.com/world/2019/feb/05/magnetic-north-pole-moving-pretty-fast-towards-russia,https://media.guim.co.uk/9571d25bf72db3ead0b2dd245eada1983cb37ae0/0_209_5050_3030/500.jpg
06-02-2019,Working USB stick found in leopard seal's year-old frozen faeces,New Zealand puts out call to find owner of memory stick spotted in frozen poo sample ,https://www.theguardian.com/world/2019/feb/06/working-usb-stick-found-in-leopard-seals-year-old-frozen-faeces,https://media.guim.co.uk/9330e99791c0078469593cd4e8ac8c1fb370b1d8/0_701_3420_2052/500.jpg
07-02-2019,'We are hero': Thai election hopefuls give themselves a Hollywood makeover,Thai Local Power party goes the full blockbuster to get candidates ahead of the other 107 registered parties,https://www.theguardian.com/world/2019/feb/07/we-are-hero-thai-election-hopefuls-give-themselves-a-hollywood-makeover,https://media.guim.co.uk/e9d0ad69db4663d7464b60af510d3eceb5d676f0/0_251_1000_600/500.jpg
08-02-2019,'The fight is not over': fears of Isis resurgence in Philippines,Warning from military commander comes after spate of attacks including deadly church bombing,https://www.theguardian.com/world/2019/feb/08/the-fight-is-not-over-fears-of-isis-resurgence-in-philippines,https://media.guim.co.uk/5dc233c315d696c9d594a9b673dd68decb0c8191/0_247_2048_1229/500.jpg
09-02-2019,'The Taliban took years of my life': the Afghan women living in the shadow of war,"Many women who lived under the Taliban’s misogynist rule are haunted by memories, especially as peace still feels elusive",https://www.theguardian.com/world/2019/feb/09/the-taliban-took-years-of-my-life-the-afghan-women-living-in-the-shadow-of-war,https://media.guim.co.uk/8bb78841e6e98baeadb15dd09a8b30eaa4059530/0_294_4512_2707/500.jpg
10-02-2019,Uganda only tolerates women’s bodies when there is money to be made,This tourism ministry’s ‘celebratory’ Miss Curvy pageant jars with the way we are usually treated in our own country,https://www.theguardian.com/world/2019/feb/10/uganda-only-tolerates-womens-bodies-money-to-be-made-miss-curvy,https://media.guim.co.uk/40e6e8790e1db1487d68a8b30e1289a9d89c5c62/0_98_4824_2894/500.jpg
11-02-2019,"Myanmar army shelling villages in Rakhine state, rights group told",Crackdown part of intensifying military action in country’s northern state over past month,https://www.theguardian.com/world/2019/feb/11/myanmar-army-shelling-villages-in-rakhine-state-rights-group-told,https://media.guim.co.uk/970a604f1884541f9c3387ae98ac20f195462fc3/0_338_5076_3046/500.jpg
12-02-2019,Spain's strawberry fields lie under a Brexit shadow,Barriers to the UK market could create supply surpluses and ripple effects across EU,https://www.theguardian.com/world/2019/feb/12/spains-strawberry-fields-lie-under-a-brexit-shadow,https://media.guim.co.uk/eeaaf74c2b78d66dd76ed749e4d40bacc364f93d/0_143_5616_3370/500.jpg
13-02-2019,PNG police seek return of almost 300 luxury cars missing after Apec summit,"Officials have failed to return Toyota LandCruisers and Mitsubishi Pajeros, but 40 Maseratis and Bentleys have been handed back",https://www.theguardian.com/world/2019/feb/13/png-police-seek-return-of-almost-300-luxury-cars-missing-after-apec-summit,https://media.guim.co.uk/45606cde8b69492d229fa5b28de2edcb398cab82/0_183_1800_1080/500.jpg
14-02-2019,‘They would smash your head to death’: escaping homophobia in the Middle East,"Youssef heard the shots that killed his boyfriend. Resettled in Australia, his is one of four stories told in a new documentary ",https://www.theguardian.com/world/2019/feb/14/they-would-smash-your-head-to-death-escaping-homophobia-in-the-middle-east,https://media.guim.co.uk/8c4cda6c53ce6bf4a4b0de4f06f038da8c98a680/0_0_1946_1168/500.jpg
