artist_id,artist_name,artist_popularity,artist_image,primary_genre,supergenre
5MpELOfAiq7aIBTij30phD,Harry James,54,https://i.scdn.co/image/ab6761610000e5eba939797f5630c78721831c23,big band,Jazz
7m7gr3M1p4S92xuwXvorEH,deathcrash,21,https://i.scdn.co/image/ab6761610000e5eb825f1219f1373b5afafb95b9,slowcore,Alternative/Indie
1zmrmtMHh44pQ9WrBVEe80,King Pleasure,23,https://i.scdn.co/image/ab67616d0000b27380c39a5dbbe2eace9fafaf33,vocal jazz,Jazz
514E8BkpbcVjYCEp8zZGcc,DJ Yung Tellem,1,,footwork,Bass Music
1YAtBHWaWzZnkaoSFHGTBV,Guy Mitchell,42,https://i.scdn.co/image/ab6761610000e5eb566ab71989d2afeb1b7e1c61,Pop,Pop
2RLpFsSPsiB1LKXcDVac4Q,Casa Loma Orchestra,26,https://i.scdn.co/image/ab67616d0000b27350b7b96d4b107b291e4fd025,big band,Jazz
3nohf4qILMr5aUSOsolwxB,Jona Lewie,36,https://i.scdn.co/image/ab6761610000e5eb8052942f8278eb35263fbecf,christmas,Jazz
5M3H5rlwjT6rYaJ3es55jN,Taz & Meeks,10,,Electronic,House & EDM
5hz0XLWG5j118Uy7spHRS9,DJ Solo,6,https://i.scdn.co/image/ab67616d0000b27363c3123f24772f229d448757,footwork,Bass Music
1Z4Erxt5wSXH0gbOsVJUMv,Crocodiles,28,https://i.scdn.co/image/917142fbe25f287124360b4a02e48eff3ba8de22,space rock,Rock
2tPR06hLUvH5aIY3JXNIxY,dutchavelli,53,https://i.scdn.co/image/ab6761610000e5eb8b48da1cfde8ffbde6c7d7d3,uk drill,Hip Hop/Rap
0TxAbj3qE2NdYzg0SVG09Q,Justin Hinds & The Dominoes,31,https://i.scdn.co/image/ab67616d0000b273b3e15c9166cbd927017cf49c,rocksteady,Reggae/Caribbean
6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,57,https://i.scdn.co/image/ab6772690000c46ce43c15ff363e19d54bfac8ed,Rock,Rock
6Th7POyVfZgiHJQ64ddV5Y,Rodriguez Jr.,51,https://i.scdn.co/image/ab6761610000e5eb373ce18183e6c92bb1bd330f,melodic techno,Techno & Trance
0hh1N707d2q6xRvhnvraIK,Dan Hicks & His Hot Licks,29,https://i.scdn.co/image/614ffb044d9c72b4fe6c2aa202653e07f3523b7b,"Folk, World, & Country",Folk/Acoustic
22WZ7M8sxp5THdruNY3gXt,The Doors,75,https://i.scdn.co/image/ab6761610000e5eb440959e022afc20e819050bd,psychedelic rock,Rock
5WSlKTn8XCAH31eAVaJ4Wj,Dogleg,33,https://i.scdn.co/image/ab6761610000e5ebff96afe754f57e84dd13b7f4,midwest emo,Punk/Hardcore
49rIehT663IKJuA3c16OkI,Ruth Etting,34,https://i.scdn.co/image/ab67616d0000b27381915b71de216adb8cb5edf7,ragtime,Jazz
5o8E07TcYqIefZpDejymAd,The Pied Pipers,51,https://i.scdn.co/image/ab67616d0000b2738ef6ee60afff7a544e92a3c8,big band,Jazz
1gqScLJ95gthFQ3TavIKSk,TISM,35,https://i.scdn.co/image/ab6761610000e5ebac0a61f04595ca5a0cb1195d,alternative dance,House & EDM
4CSqr95TKzLmNeClcDr219,The Pioneers,40,https://i.scdn.co/image/ab6761610000e5eb110c2e4217e723d24fbe29ad,rocksteady,Reggae/Caribbean
5W10uJRsbt9bROJDKoI1Wn,Moses Sumney,53,https://i.scdn.co/image/ab6761610000e5eb8ac06858a76bdd513da17bed,art pop,Pop
4PcLkq6IefIYiRWLXOfwKA,Porter Wagoner,44,https://i.scdn.co/image/ab6772690000c46c61de67dc9659fad3f0d929d4,classic country,Country/Americana
67BqBdApdbZ0onglFqRoTg,Barbara Mandrell,46,https://i.scdn.co/image/ab6761610000e5eb6224b9c8452fe62f5cbfef1f,classic country,Country/Americana
6HVKYA2Sps9WekIhqnfKe4,Marshall Chipped,0,https://i.scdn.co/image/ab6761610000e5eb4143c727eb261d170698aba0,,Unlisted
5SeE35VSqbsfb85cjFHAA7,Yung AOL,0,,Electronic,House & EDM
1BuUb23HHRYDgvSLnllUJS,Lau,27,https://i.scdn.co/image/ab6761610000e5eb42f5217ce1a04b947b67ae90,folk,Folk/Acoustic
6veTV9sF06FBf2KN0xAdvo,The Go! Team,42,https://i.scdn.co/image/ab6761610000e5eb489801561b7b713e67c44c5f,alternative dance,House & EDM
5IcRvSiReLydKCr56ObWuX,Steve Spacek,31,https://i.scdn.co/image/ab6761610000e5eb4b57f73fcf85225e024cc6ec,indie jazz,Jazz
0FGRzlRQuT0pMkb3XxTiCe,Funk D'void,18,https://i.scdn.co/image/c6490fa8ad6c68769f7fe6a4997f4df83bcbfec8,Electronic,House & EDM
5UMQV83wwZCCvRSQCVjZw6,Mission Of Burma,35,https://i.scdn.co/image/ab6772690000c46c98dec3e7cb9cf5345cf8e750,post-punk,Rock
2GZIkd7QPKtg5c3alf8rYt,Jade Imagine,13,https://i.scdn.co/image/ab6761610000e5ebeba8cb83b8821d07227d6877,lo-fi indie,Alternative/Indie
5oOhM2DFWab8XhSdQiITry,Tycho,59,https://i.scdn.co/image/ab6761610000e5eb86e6efcd925f506fbc7620cb,chillwave,Ambient & Experimental Electronic
63Ak1sAwkeayps8R3N3JJu,Italian Traditional bagpipe musicians,0,https://i.scdn.co/image/ab67616d0000b273949f1e297569a6dd1d601eee,,Unlisted
2UyhhfLOvfLs7ZhzsAaNC3,Mount Sims,24,https://i.scdn.co/image/ab67616d0000b273b07c5c0cb2593a633e8fbc72,electroclash,House & EDM
4NxevFKr3yFvhjmHzx9LiC,YOURCODENAMEIS:MILO,11,https://i.scdn.co/image/ab67616d0000b273d19e5bef15dc1a57816fe2d7,post-hardcore,Punk/Hardcore
3O3qPC1hmSp7442HYefx5w,Lords Of Acid,40,https://i.scdn.co/image/ab6761610000e5eb644ea1818508879ee67d30bb,industrial,Alternative/Indie
0IFabaHypEH0hMgkx0Gw56,Theon Cross,32,https://i.scdn.co/image/ab6761610000e5eb1f09e7b09df508b16f2c1400,nu jazz,Jazz
10i2EcIs7arfaaELM2cH5k,Jessica Lauren,16,https://i.scdn.co/image/ab67616d0000b27355b5cf95dab7bae509bfbbda,acid jazz,Jazz
1cfzKTd2Dvx7RPurzdyAeR,Milroy’s of Soho,0,,,Unlisted
4YeITwoqeIks45gELm488B,NOIXES,47,https://i.scdn.co/image/ab6761610000e5eb79176580686fbef816dff21b,edm trap,Unlisted
3NfJ6VPVz0lf3jWy5F1N7g,Tag Team,48,https://i.scdn.co/image/d23c22c5899cc885c64a8c3ae06c12408a3d0175,miami bass,Hip Hop/Rap
7tYKF4w9nC0nq9CsPZTHyP,SZA,91,https://i.scdn.co/image/ab6761610000e5ebfd0a9fb6c252a3ba44079acf,r&b,R&B/Soul
1qYevKJUnSHORUkRvnROUx,Big Bang,8,https://i.scdn.co/image/ab67616d0000b273bda426241633765cdebb959f,big beat,House & EDM
1PTEiCpkzNkLNgMi1LL8JR,Laurence Guy,48,https://i.scdn.co/image/ab6761610000e5eba705bfc35be2d8d768f851cc,jazz house,House & EDM
2wqWxxwnJHTRMEst9OsREa,Drew Gehling,42,,musicals,Unlisted
1KIT43QU793ZmRpuuQYrpy,Pete Heller's Big Love,42,https://i.scdn.co/image/ab67616d0000b2736446833ac24b480bf4967e36,disco house,House & EDM
1JdeDdujDbS6ZeSlkXqx3a,Loreena McKennitt,56,https://i.scdn.co/image/ab6761610000e5ebffb74fd192468f66efeb9431,celtic,Folk/Acoustic
370nbSkMB9kDWyTypwWYak,Haruomi Hosono,47,https://i.scdn.co/image/ab6761610000e5eb8d091ac8003ece788424d86d,city pop,Pop
3t7V2omc5R2ODZswIwcmFJ,Hysteresis,1,https://i.scdn.co/image/ab67616d0000b2736cbba6dd7c96ba54a3d1e0bf,noise music,Unlisted
5PB4q8DMiGL17Jdo4k6TOy,Malibu Ken,32,https://i.scdn.co/image/ab67616d0000b273944d11572d8104b437d2f964,experimental hip hop,Hip Hop/Rap
7p8pvTPkEM4Y5ZCPHEUWbf,Mat Maneri,19,https://i.scdn.co/image/ab6772690000c46cc36f3755501254e8568c3713,free jazz,Jazz
2CdjCDLB5fDLsF8fRwk6Pm,Avatism,13,https://i.scdn.co/image/7331e5f2940980f80b47ad4cefe24d3af59f7d95,Electronic,House & EDM
2JP4wnF672IGLoUCBVoGfT,Celtic Music Voyages,21,https://i.scdn.co/image/ab67616d0000b273495b84e89d6013bec83a6d75,celtic,Folk/Acoustic
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,59,https://i.scdn.co/image/112bf0d1817b5cffc0874ff8f147d7b6ba2b9cc3,Funk / Soul,Funk/Disco
1dc9cp32VYdNZ1C6nmAmwa,Naphta,2,https://i.scdn.co/image/ab6761610000e5eb27dc6fb741befdcddfdeb432,Electronic,House & EDM
1KCSPY1glIKqW2TotWuXOR,P!nk,82,https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588,Electronic,House & EDM
0a03X57i18eG1yBzpmhZAs,Louis La Roche,46,https://i.scdn.co/image/ab6761610000e5eb1e6983bfd555de6d1969d462,nu disco,Funk/Disco
4q3ewBCX7sLwd24euuV69X,Bad Bunny,99,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13,reggaeton,Latin
24iyMncLWykfuMpJZcIjgn,Munk,31,https://i.scdn.co/image/ab6761610000e5ebe408554b63c63275a120ef69,nu disco,Funk/Disco
58QNei6HY9fAmKKUeTOneM,Tenka,21,https://i.scdn.co/image/ab6761610000e5eb08000357f3ed3be4ac10514e,edm trap,Unlisted
5AbLpsnTQVNB3OEadYiVrK,Yxng Bane,57,https://i.scdn.co/image/ab6761610000e5eb1f103be3db95d934e6df604d,afroswing,Hip Hop/Rap
1ix1aDOd7GSOeT9iqNh5KO,Pharmakon,21,https://i.scdn.co/image/ab6761610000e5ebcce9227d4bdb2ddb7b0e3e64,industrial,Alternative/Indie
0ZJawgIaZUuyLq4jE9pM1C,Dora Bliggen,0,,christian alternative rock,Rock
7lAXQoh0m9Xffn9L0LGg0r,Romen Jewels,17,https://i.scdn.co/image/ab6761610000e5eb522b2352dfd5afcf786d76a3,future bass,Bass Music
4IPgYadxyrcxSMJwUE0q1X,Puzique,6,https://i.scdn.co/image/ab67616d0000b2732781adeab176ac7c0ea5d589,french house,House & EDM
42uH4r4LvmWlHvlQTwucAu,Fabio Florido,15,https://i.scdn.co/image/ab6761610000e5eb9ea5c862374739e5e3e6569f,techno,Techno & Trance
5jevkWdPouBhKNpJu1DOyO,Lizzy Mercier Descloux,33,https://i.scdn.co/image/ce4ea6a133985262f9dc407d10ce68e45137f018,post-punk,Rock
47yvARr7dCOKqvjDVwfbf3,Gong,36,https://i.scdn.co/image/ab6761610000e5eb5a0069e1fbc0e15bf454cd86,space rock,Rock
4qWTqOdDnH56Qak9UjmpKz,The Clancy Brothers,43,https://i.scdn.co/image/49f450d87679ee0d7b79cd235878dabf15955fb8,celtic,Folk/Acoustic
2AFQojTf9JepkWGDWtWZjx,Deep Zen Pill,0,,,Unlisted
1dDTkRz9WVOQr63enjJ1Yd,Sascha Funke,39,https://i.scdn.co/image/ab6761610000e5ebc673456b1c8a702ef9a60df7,minimal techno,Techno & Trance
42gTqApv7di4ocvt2gjYZB,GBX,46,https://i.scdn.co/image/ab6761610000e5eb87109a05f7639d8af3f37d83,Electronic,House & EDM
77luFktbVItUaR7CoE3vlW,Agent Provocateur,17,,big beat,House & EDM
3OsRAKCvk37zwYcnzRf5XF,Moby,72,https://i.scdn.co/image/ab6761610000e5eb51998989b51d8bda6a7486f2,downtempo,Ambient & Experimental Electronic
6Zdgg1gWL3d6aRmjeSVOrf,K'A,0,https://i.scdn.co/image/ab6761610000e5ebf7997dee9caccad718a260a3,Electronic,House & EDM
4WmMnGO1nLIsE85XwcBAZE,Orgone,40,https://i.scdn.co/image/ab6761610000e5eb0ce7f74a6668eee410c5a244,funk,Funk/Disco
2ScJcQTQRabLsAENCJd9b5,Bass Society,18,https://i.scdn.co/image/ab67616d0000b2737ee096720496a6ea00d92443,bass music,Bass Music
34barrxpXhXrFSJXWKogMO,Plumtree,39,https://i.scdn.co/image/ab67616d0000b27354727bf10d84f12515c46366,Rock,Rock
6bR0cgMtkCVpm0I5yrDNzO,Big Mama Thornton,43,https://i.scdn.co/image/ab67616d0000b273797e51a364c3b0882732238d,blues,Blues
49ttCh41vxv6R4r8S2YwXv,The Crew Cuts,45,https://i.scdn.co/image/ab67616d0000b273369a68e6ed077c6eba9e4b9a,doo-wop,R&B/Soul
1LJR81mjpmBkowZy1MPwQg,Zebbler Encanti Experience,25,https://i.scdn.co/image/ab6761610000e5eb9bcdc43aef81fa9d1a5ba59f,glitch,Ambient & Experimental Electronic
7rikNLN4AV6SQn9ryQFaMw,Le$,46,https://i.scdn.co/image/ab6761610000e5eb7443b26325a547e118bde412,Electronic,House & EDM
0NkyXWGxE3WTFixDSJ39PK,Rosemary Clooney,46,https://i.scdn.co/image/5974256cb22557291dcc9c71640bcd47a8c879d8,vocal jazz,Jazz
0tJCNteqwm7LmRZ6KWr8GT,Chip,56,https://i.scdn.co/image/ab6761610000e5ebaf1e7488ff6a294e7ac97564,grime,Bass Music
2mqC5o8LPha55XSqfVkT8r,Mindi Dickstein,37,https://i.scdn.co/image/ab67616d0000b27389425c11e34b033cf97875b5,musicals,Unlisted
0i5Q9hs2h9xoQxpyK5Tu7t,Bliss Signal,5,https://i.scdn.co/image/ab6761610000e5eb0326d96cfd568afacfc93fa3,drone,Ambient & Experimental Electronic
3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,62,https://i.scdn.co/image/ab6761610000e5eb48124fc43f870ed4501093e5,musicals,Unlisted
3l4KRYpmsVgAvXxjo7SF1b,Veterinary Street Jazz Band,11,https://i.scdn.co/image/ab67616d0000b2734db4c904d6990510d15205ed,ragtime,Jazz
1YuknfkSYTTbolRpwZBOv4,George Gershwin,50,https://i.scdn.co/image/0031f27d5c6ee70820cb6e115b19f846d2fab31b,ragtime,Jazz
7aExFIr0IHWO5aFjMrGwKw,Charley Patton,30,https://i.scdn.co/image/1a676d0656947978521eda21e20ea16410f5880e,country blues,Blues
0xGKzZ3narAei6wzYhMp1Q,KURUPT FM,43,https://i.scdn.co/image/ab6761610000e5ebbdf5cf48d1e1523f40050dc9,uk garage,Garage & Breaks
0V7uVrIYr4FwFvUN9S4kYr,Nick Waterhouse,52,https://i.scdn.co/image/ab6761610000e5eb38642e6e2cc283240b97dc47,Rock,Rock
1ZzqxDkqNDAJVaNO1xue3P,Fabiana Palladino,29,https://i.scdn.co/image/ab6761610000e5eb7c8179ff3a69e7facdc8078b,Electronic,House & EDM
3rfgbfpPSfXY40lzRK7Syt,Barry White,69,https://i.scdn.co/image/c00b771ca8b6241bcfe316f8e8a11072714e79ef,disco,Funk/Disco
72CKLon8DF1pjBs8PBJNdp,Jeff Bowen,12,https://i.scdn.co/image/ab67616d0000b273dd002249a81838d4e483ca7f,musicals,Unlisted
1xCRJ0XrcQKEkjk50ILWbt,Hakim,54,https://i.scdn.co/image/ab6761610000e5eb4a64c616124866952c71dcd3,egyptian shaabi,Unlisted
39iRwJEhPG25CU7LYdNkQ2,SadGirl,36,https://i.scdn.co/image/ab6761610000e5ebc61ba5083e9e86fa81a7fcdf,surf rock,Rock
1KHydwFySZY3YcWyo2q2dF,Neurosis,35,https://i.scdn.co/image/ab6761610000e5ebc2135fad8004178c27a96a82,sludge metal,Metal
6XGJvNG372fPJ2TV2OoN0Z,Classics IV,43,https://i.scdn.co/image/0bf18a0775e63d373363c818cac2744299c9072d,Rock,Rock
4SPws2VXOmZIiRTp75mzsb,Charlie Barnet,30,https://i.scdn.co/image/ab67616d0000b273a6a5f7308b268b96225ac01c,big band,Jazz
3S0tlB4fE7ChxI2pWz8Xip,Giggs,63,https://i.scdn.co/image/ab6761610000e5ebbb2efc4fc976f6aae6a4291b,grime,Bass Music
0ihBDeJlIlXo4LFfAllsGm,The Sea and Cake,35,https://i.scdn.co/image/d41c8955a7536978522b82f4b38cfd2a3836d087,post-rock,Alternative/Indie
66tdbpspqaHM1cPkBTC0WU,25th Annual Putnam County Spelling Bee Original Cast,41,,musicals,Unlisted
6bwkMlweHsBCpI2a0C5nnN,D Double E,61,https://i.scdn.co/image/ab6761610000e5eb8535d86470d6147986ca93c7,grime,Bass Music
0qt6QSruHshcWT9QOzyfZp,Mark Kozelek,35,https://i.scdn.co/image/b8edf3604d4eb99b644b4e16a08e7f3a047e8655,slowcore,Alternative/Indie
4sZOhQx74ddUAkCHIDdXZp,Christmas Hits,15,https://i.scdn.co/image/ab6761610000e5eb32bb76f3d1693bbf0e8ef12f,christmas,Jazz
0qGFARKf4pfodYjZbj5N4v,Ella Mae Morse,34,https://i.scdn.co/image/ab67616d0000b27318c516f01f1a27ae7ab3dd12,boogie-woogie,Jazz
6bOYtKnpLPQSfMpS2ilotK,Bobby Vinton,53,https://i.scdn.co/image/84a23af9ce6d6dcaf761e4cdd7833a4785d691bf,doo-wop,R&B/Soul
5hrUVXJsPParZB87QtAz1R,Shirley Caesar,45,https://i.scdn.co/image/ab6761610000e5eb462119660d07447a7f88ce65,gospel,R&B/Soul
2wQyX5625x6IGls8zLLHMB,Barbara Lynn,46,https://i.scdn.co/image/f1dc82bd74a3b41a392012232688c688b6f4f4c6,northern soul,R&B/Soul
6ivVgdQ8qi5Tu2pc1zeVKP,Cameron Graves,11,https://i.scdn.co/image/ab6761610000e5eb6703f459d7edff2042e5f70b,jazz fusion,Jazz
4vOWGtkwkFHPi4091LuTtk,Phenam,1,https://i.scdn.co/image/ab6761610000e5ebdae83a9b04afb30ded292487,,Unlisted
4fXkvh05wFhuH77MfD4m9o,St. Paul & The Broken Bones,59,https://i.scdn.co/image/ab6761610000e5ebe25488bca4236e5ae6d5feb8,retro soul,R&B/Soul
07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,62,https://i.scdn.co/image/ab6761610000e5eb5c57299410c9b68fee2ed781,Funk / Soul,Funk/Disco
10XMe12TQkDF6o4QPJlZFJ,The Delmore Brothers,31,https://i.scdn.co/image/ab67616d0000b2738f59a2365e6f252ec2b18033,traditional country,Country/Americana
1ZvF4Sgnre3Rk2CpiNy077,Sega Bodega,49,https://i.scdn.co/image/ab6761610000e5ebff8d6cd8e07b46ee63497dbe,hyperpop,Pop
2loYllWFfoWpoxC5YrJKc4,Dion & The Belmonts,53,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc,doo-wop,R&B/Soul
6FTONkEJQsCSpoDHqaAP1V,Pissed Jeans,31,https://i.scdn.co/image/ab6761610000e5ebcc5a0354fe8293ec4e0e0f5d,noise rock,Alternative/Indie
62OfrERsnZFWXyaruPhOh7,Clarence Ashley,23,https://i.scdn.co/image/6412e2051d4f9bffae7e6ebf233facc9bd0c2c79,traditional folk,Folk/Acoustic
09uiV7tS73jX4EOO1HSQy2,Freddie Keppard's Jazz Cardinals,1,https://i.scdn.co/image/ab67616d0000b273fc996d534b88110d84200046,ragtime,Jazz
5DaAbWGJ5ILH0fsddL8Smi,Wild Bill,19,https://i.scdn.co/image/ab6761610000e5ebd91d86003bc7f3df82f91305,"Folk, World, & Country",Folk/Acoustic
4EJP6Qhk6l18LumCcpEfLw,Eddie Redmayne,50,https://i.scdn.co/image/2f27b88be41ed8e21e7db0cf192385c14736f8a0,musicals,Unlisted
2JFljHPanIjYy2QqfNYvC0,Chon,48,https://i.scdn.co/image/ab6761610000e5eb77585e787d20e88c7e5fbc8c,math rock,Alternative/Indie
7ia4FaCVsbXvhVwagCJk7l,The Orwells,42,https://i.scdn.co/image/ab6761610000e5eb3bb81e8c384243ba1e3535cc,garage rock,Rock
4KGNjRvBeqS7wDrExXVN8a,Lethal Bizzle,46,https://i.scdn.co/image/ab6761610000e5eb5888e85cf6ef199b09d37109,grime,Bass Music
1hMTiRk0z0lsiH5GawNGdO,Cross Jordan Singers,0,https://i.scdn.co/image/ab67616d0000b273152652fbc83dd05a1a91e65a,Funk / Soul,Funk/Disco
4M0tHpURzEDN5CerMKmQnB,Lee Sexton,5,,traditional folk,Folk/Acoustic
0BhFfJmScFj7OzqVaDqnSv,Hank Jones,41,https://i.scdn.co/image/43fb6d9d1dd6833c998cb8809ec95b06868c7550,jazz,Jazz
4V7mPDwAcAguZIa2PGeEcx,Spivak,28,https://i.scdn.co/image/ab6761610000e5eb2ab16cdeff409ccfff79123d,Electronic,House & EDM
7FGREdEAUNWBlLvNx72DAT,Blossom Toes,15,https://i.scdn.co/image/ab67616d0000b2738b8a7a00e983edecdc04f84a,psychedelic rock,Rock
5fNpYM94eu7714oNfE7C0c,Kay Hak,0,,,Unlisted
7DCTgrI6aDK3nBRZm5RUKT,Cedar Walton,37,https://i.scdn.co/image/cc482689cd9930d30148e8a2cb40c9bd66b59521,hard bop,Jazz
1F0PC7yMVn5o7T3LW7aDDP,Folkal Point,15,https://i.scdn.co/image/ab67616d0000b2734766e481fa21e32d34f8b73b,traditional folk,Folk/Acoustic
6xeFne1rkxMhKSW3ipvkdV,Toploader,65,https://i.scdn.co/image/ab6761610000e5eb21a50649eca85229bfd21c82,Rock,Rock
4Nu0EL8c5d2vFHPOcNjlBP,The Pastels,35,https://i.scdn.co/image/ab6772690000c46c5b29a85ebfee557520aa1382,jangle pop,Pop
2Hn9fch2OLB5jZuEAVjTCe,Count Basie Orchestra,36,https://i.scdn.co/image/fea5fe6314f2ff5bf21089e5815626b69d459a16,big band,Jazz
1WGb8nCPGJA0RyriSDIQfC,Say She She,48,https://i.scdn.co/image/ab6761610000e5eb886e9e28013866be94a6f992,retro soul,R&B/Soul
0R0T3YQyl3cLMBB02lawSc,The Rhythm Tramps,0,https://i.scdn.co/image/ab67616d0000b27325d9af500b3525810d75be37,Rock,Rock
58JzaTbARHUNHnKoyKNr4P,The Koobas,7,https://i.scdn.co/image/ab67616d0000b273498a8c53a7cf60b228708d8b,acid rock,Rock
1M9AXZkNPdOd1IPEsQsXnT,Léo Delibes,55,https://i.scdn.co/image/c12a6d385c87030706a0f36dd8798deb299c87a4,classical,Classical/Orchestral
6e6GkaF6uiSEFuTrlvDJUF,The Twilight Sad,42,https://i.scdn.co/image/ab6761610000e5ebf884def13483d4ee971436b0,shoegaze,Alternative/Indie
4eAUhDLhyLx5HGMKyRsNBU,Body-San,20,https://i.scdn.co/image/ab6761610000e5eb6c6aed1be6583dc0714eb7f4,lo-fi house,House & EDM
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,75,https://i.scdn.co/image/ab6761610000e5ebed83d3ea063d87ce7e708f00,Jazz,Jazz
6AtkRnMQyGsdt9aldrc0dx,Boom Bip,31,https://i.scdn.co/image/ab6761610000e5eb4c945b047b5a7b1a15be727b,idm,Ambient & Experimental Electronic
0bUGoPJdCrDnuIQNLxsnBb,Marshall Hain,34,https://i.scdn.co/image/ab67616d0000b273750bcf0e47b1a74cd2217d90,Electronic,House & EDM
66SqnH24eOjN0IEwWjmMyQ,Rex Allen,36,https://i.scdn.co/image/fe0c2451ed78fe0462306e33ddd9ab26956cc2fe,traditional country,Country/Americana
26LmRGHptm85F27BZwOSt7,Vic Dana,39,https://i.scdn.co/image/ab67616d0000b2739566a375ea84d1e06c2b5a5c,adult standards,Pop
4lv2xmPO66BBqk1gAq5YRs,Kid Canaveral,4,https://i.scdn.co/image/ab6761610000e5eba642224ee74500305946e43e,Rock,Rock
1aHiF3ESIMQtH7PGzhi6fl,Neil Cowley Trio,40,https://i.scdn.co/image/ab6761610000e5eb11a4cec9b31a69511e7b4084,nu jazz,Jazz
6sI7SYupv4f5Jh6RD2nJlw,Charlie Hope,57,https://i.scdn.co/image/ab67616d0000b273b4e5698fa44b6933d9e724d2,children's music,Novelty/Spoken Word
070RPr7Euzwf3yboA9Xp2U,Bombay Dub Orchestra,33,https://i.scdn.co/image/667d72f08f78aa2c31cfd346697d55a4d8ec1506,Electronic,House & EDM
2LKrAJVB1842xPDvx4uuwU,Bros,38,https://i.scdn.co/image/07b26671e20d790ac68dda62025c23f2baa2ec85,Electronic,House & EDM
